symbol,cap,sector,spot_price_comparison,ma_50,ma_100,ma_200
ABNB,103484030976.0,Consumer Cyclical,True,149.52709930419923,139.7593495941162,136.29214992523194
ACGL,34221721600.0,Financial Services,True,83.68099990844726,82.45089981079101,79.78209999084473
ACLX,3661444096.0,Healthcare,True,62.42530014038086,55.56165000915527,45.314675073623654
ACT,4666666496.0,Financial Services,True,28.008200073242186,27.98120002746582,27.597350034713745
ALRM,3659484672.0,Technology,True,67.21779968261718,62.20044994354248,58.85057495117187
AMD,311459676160.0,Technology,True,175.2793588256836,148.89167945861817,129.46818965911865
APGE,3776121600.0,Healthcare,True,40.16299999237061,30.20845004081726,26.699617660746856
APP,22196000768.0,Technology,True,50.43047378540039,44.74243682861328,39.144943389892575
AXON,23337091072.0,Industrials,True,272.4931008911133,251.81944976806642,225.09352516174317
BL,3968046336.0,Technology,True,60.31435981750488,58.799179763793944,56.623489933013914
BRKR,12642328576.0,Healthcare,True,78.54239974975586,71.74519996643066,69.83044994354248
CEG,53694058496.0,Utilities,True,136.4082000732422,127.26029975891113,114.48294990539551
CELH,21032847360.0,Consumer Defensive,True,65.37409973144531,59.25558330535889,56.69579164505005
CINF,18556184576.0,Financial Services,True,111.84579986572265,106.77169998168945,104.84150001525879
COIN,57629954048.0,Financial Services,True,167.3098307800293,144.21001541137696,110.86890771865845
CPRT,54351446016.0,Industrials,True,50.58339996337891,49.25480003356934,46.84470005035401
CROX,7769821696.0,Consumer Cyclical,True,110.30739974975586,102.30869972229004,102.16289993286132
CSGP,39975071744.0,Real Estate,True,84.40129974365234,83.07094985961913,82.79437522888183
CVLT,4281456384.0,Technology,True,89.41379989624023,81.07639991760254,75.79115005493163
DASH,52346802176.0,Communication Services,True,115.36620010375977,103.87934997558594,91.25137493133545
DSGX,7941116416.0,Technology,True,87.41119995117188,83.42020004272462,79.42075008392334
DXCM,52210294784.0,Healthcare,True,123.97520004272461,116.23269989013671,113.68820007324219
ERIE,21674164224.0,Financial Services,True,362.3339013671875,331.55345123291016,293.5153760528564
EXEL,7056839680.0,Healthcare,True,21.910399932861328,21.888299961090087,21.269800004959105
FANG,33769312256.0,Energy,True,165.80829986572266,160.9560498046875,153.08877487182616
FAST,43676180480.0,Industrials,True,69.86299987792968,65.56789989471436,61.13789993286133
FORM,3374754560.0,Technology,True,41.435199966430666,39.43950000762939,36.3172500038147
FRPT,5225500672.0,Consumer Defensive,True,94.14869995117188,83.15174980163575,75.58587482452393
FTAI,5992705536.0,Industrials,True,53.555499954223635,47.675249900817875,40.462099905014036
FTRE,3575106048.0,Healthcare,True,33.82330001831055,32.559849948883056,31.29633682169379
FYBR,5936528896.0,Communication Services,True,23.57469985961914,22.544649868011476,19.45339993953705
GGAL,4431975936.0,Financial Services,True,20.07310010910034,17.4644500541687,16.472825050354004
HOOD,15890519040.0,Financial Services,True,13.224299983978272,11.684599986076355,11.106449978351593
ICLR,27786825728.0,Healthcare,True,288.76070098876954,277.02245101928713,260.96002555847167
ITRI,4001485824.0,Technology,True,79.21350006103516,73.2832498550415,70.4113749885559
KRYS,4804932096.0,Healthcare,True,133.7225991821289,122.17589988708497,121.4690998840332
LAMR,11903956992.0,Real Estate,True,108.50455001831055,103.35057487487794,97.09163730621339
LIN,227250913280.0,Basic Materials,True,427.9323999023438,414.38129974365233,395.6927000427246
LLYVA,3731445248.0,Communication Services,True,36.66150039672851,35.219450283050534,34.2307720952386
LLYVK,3740883968.0,Communication Services,True,37.54630401611328,36.11875215530395,34.930557039048935
LNW,9005386752.0,Consumer Cyclical,True,88.35380004882812,85.43299964904786,78.21544969558715
LOGI,13706363904.0,Technology,True,89.10649993896484,87.53815002441407,76.8695749282837
MCHP,48310685696.0,Technology,True,85.87774993896484,84.17077514648437,83.41543739318848
MDGL,5770246144.0,Healthcare,True,232.0646014404297,209.81020111083984,202.26465057373048
MMYT,7017241600.0,Consumer Cyclical,True,55.29659965515137,49.06579975128174,41.49224990844726
MORN,13003472896.0,Financial Services,True,285.5880780029297,277.9149395751953,249.42601989746095
MSTR,28014841856.0,Technology,True,787.3444000244141,655.831100769043,504.8369999694824
MTSI,6581888512.0,Technology,True,87.2033999633789,85.12709991455078,78.61895002365112
MU,104959762432.0,Technology,True,87.59539978027344,81.91790008544922,74.57975011825562
NDAQ,34840285184.0,Financial Services,True,57.20140007019043,55.493400192260744,53.22940004348755
NTAP,21168087040.0,Technology,True,90.87539947509765,86.5292993927002,81.26119976043701
NTNX,15639499776.0,Technology,True,57.182400131225585,49.48760009765625,40.55687508583069
NTRA,10799387648.0,Healthcare,True,72.89900024414062,62.724400177001954,56.12610015869141
NVDA,2263750017024.0,Technology,True,700.7897937011719,585.0440966796875,511.95014892578126
OKTA,17679632384.0,Technology,True,90.18176025390625,82.47703018188477,79.34086505889893
ORLY,66211319808.0,Consumer Cyclical,True,1036.9385034179688,997.4486517333985,964.5232257080078
PCAR,62865399808.0,Industrials,True,105.13420028686524,98.30000022888184,90.83335014343261
PI,3409231616.0,Technology,True,102.13800033569336,90.0311001586914,81.08477495193482
PPC,8020111360.0,Consumer Defensive,True,29.340999870300294,27.69569990158081,25.713249959945678
QCOM,187041611776.0,Technology,True,152.76239929199218,140.57669975280763,128.12199996948243
RDNT,3378770432.0,Healthcare,True,39.30640014648438,35.82535018920898,33.40617504119873
RUSHA,3908717056.0,Consumer Cyclical,True,46.47400009155273,43.566000061035155,42.11283327102661
SAIA,15374447616.0,Industrials,True,517.8173022460937,461.69365173339844,422.4823258972168
SFM,6469470720.0,Consumer Defensive,True,54.67070007324219,49.46275005340576,44.06217494964599
SRCL,4844591616.0,Industrials,True,49.92679992675781,47.82120002746582,46.11150003433227
STLD,22120996864.0,Basic Materials,True,122.73130065917968,118.07855018615723,111.00052524566651
STRL,3356211712.0,Industrials,True,87.58669998168945,79.88024990081787,73.26947498321533
TSCO,27491856384.0,Consumer Cyclical,True,236.23650054931642,220.5677505493164,217.64572540283203
WDC,19457099776.0,Technology,True,57.12959991455078,51.98089988708496,46.83134990692139
WFRD,8106982400.0,Energy,True,99.08020065307618,96.19000030517579,88.52595008850098
WING,9930732544.0,Consumer Cyclical,True,305.8042004394531,266.9719506835938,222.7319255065918
WIX,7909953536.0,Technology,True,130.90179977416992,115.63264976501465,101.0415249633789
WWD,8903977984.0,Industrials,True,139.37999877929687,135.69629928588867,129.15354961395263
