symbol,cap,sector,ma_50,ma_100,ma_200,spot_price_comparison
RDVY,20363444224.0,Financial Services,71.83980000000001,69.7125,66.7304,True
REGN,82167259136.0,Healthcare,771.0578,719.0479,638.73305,True
RGLD,19954835456.0,Basic Materials,263.0404,227.6716,201.69565,True
ROAD,7723390976.0,Industrials,119.265,115.6099,113.5429,True
ROIV,20111198208.0,Healthcare,23.9504,21.7425,16.9378,True
ROST,65793273856.0,Consumer Cyclical,190.63299999999998,177.831,159.91125,True
RPRX,20337321984.0,Healthcare,41.7926,39.964,37.73125,True
RRR,3570243840.0,Consumer Cyclical,62.716800000000006,60.09310000000001,57.935700000000004,True
SAIA,10864602112.0,Industrials,365.098,331.198,310.9619,True
SATS,34165403648.0,Technology,114.3848,95.56530000000001,67.24335,True
SBRA,5186637312.0,Real Estate,19.3072,18.9111,18.6608,True
SCZ,14320943104.0,Financial Services,81.5342,78.99929999999999,76.27995,True
SDVY,10177238016.0,Financial Services,40.649,39.2058,37.788799999999995,True
SIMO,4335012352.0,Technology,115.5606,103.6199,89.9085,True
SITM,11592995840.0,Technology,377.0658,339.81379999999996,283.7635,True
SLAB,6752993280.0,Technology,164.422,147.6287,141.45435,True
SMH,46284107776.0,Financial Services,392.3982,371.4061,328.02105000000006,True
SMTC,8911607808.0,Technology,81.1488,75.7504,63.109300000000005,True
SNEX,6854330368.0,Financial Services,111.44760000000001,102.33449999999999,97.5535,True
SOXX,21668925440.0,Financial Services,336.25700000000006,315.4909,278.3301,True
SPY,695398170624.0,Financial Services,687.9328,681.3603000000002,654.6804,True
SSB,10028418048.0,Financial Services,100.15699999999998,95.78119999999998,95.50555,True
SSRM,6494232576.0,Basic Materials,25.186400000000003,23.6385,19.6428,True
STLD,29427513344.0,Basic Materials,182.6564,169.86430000000001,150.7743,True
STRC,27762245632.0,Technology,99.2756,98.706,97.97337748344371,True
STRL,13297495040.0,Industrials,364.24899999999997,357.92670000000004,309.1018,True
TBIL,6288806400.0,Financial Services,49.9396,49.93860000000001,49.93064999999999,True
TER,51010641920.0,Technology,253.9282,211.4636,157.06765,True
TIGO,12556437504.0,Communication Services,60.2324,54.9987,48.3688,True
TMDX,5023625728.0,Healthcare,133.7292,130.1105,125.66470000000001,True
TSEM,15488350208.0,Technology,126.93879999999999,110.2265,80.6469,True
TTMI,11684756480.0,Technology,89.28139999999999,77.0633,59.971450000000004,True
ULTA,30355572736.0,Consumer Cyclical,656.9526,597.6377,545.6749000000001,True
UTHR,23238158336.0,Healthcare,486.5714,472.7763,401.2989,True
VCSH,47589888000.0,Financial Services,79.86319999999999,79.8436,79.5972,True
VIAV,8179600896.0,Technology,22.342599999999997,19.1987,14.87875,True
VICR,9421892608.0,Technology,149.1808,116.27950000000001,81.77715,True
VMBS,16473296896.0,Financial Services,47.278800000000004,47.1994,46.70245,True
VNOM,17228566528.0,Energy,40.7538,39.2167,39.0466,True
VOD,37202001920.0,Communication Services,14.311599999999999,13.140999999999998,12.072650000000001,True
VONV,16622717952.0,Financial Services,96.0514,93.2034,89.6975,True
VRTX,123451621376.0,Healthcare,466.32340000000005,447.17189999999994,436.50230000000005,True
VSAT,6416675328.0,Technology,41.9878,38.8772,29.50625,True
VSEC,4587314688.0,Industrials,202.0934,186.40330000000003,166.5137,True
VTRS,18082787328.0,Healthcare,13.731200000000001,12.150400000000001,10.7972,True
VTWO,14653480960.0,Financial Services,105.0414,102.068,96.2669,True
VWOB,6360498176.0,Financial Services,67.68260000000001,67.59140000000001,66.5141,True
VXUS,595160137728.0,Financial Services,79.4368,76.9887,73.49885,True
VYMI,17524744192.0,Financial Services,94.82439999999998,90.6116,86.21414999999999,True
WBD,70676791296.0,Communication Services,28.314,25.487599999999997,19.08935,True
WDC,91567382528.0,Technology,237.321,192.8542,134.01695,True
WFRD,7411864576.0,Energy,92.0986,81.98719999999999,69.08445,True
WTFC,9823879168.0,Financial Services,148.27540000000002,139.77890000000002,134.1007,True
WWD,24152307712.0,Industrials,345.5242,308.07059999999996,275.04225,True
XLC,27909824512.0,Financial Services,116.81039999999999,115.67559999999999,112.22120000000001,True
XLF,50244505600.0,Financial Services,53.7874,53.3405,52.85,True
XLI,32125970432.0,Financial Services,166.2248,159.7995,154.42135,True
XLV,42329956352.0,Financial Services,156.4956,152.83180000000002,143.9226,True
