symbol,cap,sector,ma_50,ma_100,ma_200,spot_price_comparison
ACLX,6696523264.0,Healthcare,82.4676,80.1805,76.30985,True
AEP,72556503040.0,Utilities,124.14359999999999,121.32950000000001,115.09915,True
APA,12201306112.0,Energy,28.0018,26.1736,23.5675,True
ASND,14180386816.0,Healthcare,224.68309999999997,215.40855,200.964725,True
BTSG,7558094848.0,Healthcare,39.749,37.2383,30.6204,True
CASY,24956053504.0,Consumer Cyclical,642.2264,594.8520000000001,557.0971499999999,True
CELC,5316567552.0,Healthcare,108.8714,99.98790000000001,67.66075,True
CENX,5507408384.0,Basic Materials,49.8183,40.55015,31.718675000000005,True
CFLT,11083508736.0,Technology,30.559,27.911600000000004,24.8169,True
CGON,5564279808.0,Healthcare,54.6916,48.03509999999999,39.10505,True
CINF,25988003840.0,Financial Services,163.56939999999997,163.1122,157.5558,True
CME,112825778176.0,Financial Services,295.8252,284.5071,278.19399999999996,True
COCO,3459179520.0,Consumer Defensive,55.013400000000004,51.70490000000001,44.453,True
COKE,17873432576.0,Consumer Defensive,170.8584,161.9341,138.78195,True
CSCO,311741349888.0,Technology,78.0776,76.8608,72.31245,True
EBAY,41317318656.0,Consumer Cyclical,89.8044,87.56660000000002,86.84814999999999,True
EQIX,96728014848.0,Real Estate,871.5972,825.3415999999999,815.2481,True
ESLT,40631803904.0,Industrials,740.1092,619.8646,542.6668999999999,True
EVRG,19168638976.0,Utilities,78.64540000000001,77.0301,74.13565,True
EXAS,19823718400.0,Healthcare,102.82520000000001,94.53190000000001,73.33615,True
EXC,51441139712.0,Utilities,46.135799999999996,45.7397,44.91910000000001,True
FANG,51877548032.0,Energy,164.4184,156.5182,149.59785,True
FCFS,8323701248.0,Financial Services,178.3854,168.3525,154.06914999999998,True
HOLX,16776854528.0,Healthcare,75.1208,74.8069,70.45905,True
JAZZ,11205206016.0,Healthcare,172.72120000000004,165.3811,142.5885,True
LAMR,13575973888.0,Real Estate,131.8842,129.2006,126.04275,True
LASR,3821703936.0,Technology,51.533,42.849,33.46055,True
LNT,18778994688.0,Utilities,68.6304,67.7178,65.94545,True
LSTR,5064192000.0,Industrials,153.4308,144.2705,138.76035,True
MRNA,21054197760.0,Healthcare,45.551,36.336,31.964499999999997,True
MU,497249976320.0,Technology,390.9996,315.5014,224.71465,True
NATL,3256216320.0,Technology,40.9294,39.0629,36.43515,True
NXST,7173177856.0,Communication Services,225.81740000000002,210.30759999999998,200.21810000000002,True
OSIS,4585134080.0,Technology,276.6102,270.6186,250.4106,True
PAA,14985492480.0,Energy,19.9592,18.5695,18.10135,True
PDBC,5384346624.0,Financial Services,14.656799999999999,14.1195,13.68365,True
PTGX,6173491712.0,Healthcare,85.9298,85.2834,71.76685,True
QYLD,8405434880.0,Financial Services,17.6874,17.5851,17.18895,True
REG,14155139072.0,Real Estate,74.35079999999999,72.0161,71.692,True
ROIV,20240023552.0,Healthcare,25.306000000000004,22.978,17.84465,True
ROST,67634057216.0,Consumer Cyclical,196.3456,183.46830000000003,162.97435,True
RPRX,19750379520.0,Healthcare,43.2596,40.9665,38.39345,True
SBRA,5272367104.0,Real Estate,19.6632,19.179000000000002,18.807850000000002,True
SBUX,111446327296.0,Consumer Cyclical,95.1764,90.0017,89.385,True
SMTC,8236065280.0,Technology,83.6742,77.50349999999999,65.48915,True
SNDK,103856472064.0,Technology,539.8454,379.77909999999997,222.44389999999999,True
STRC,27715049472.0,Technology,99.5396,98.85880000000002,98.09795031055901,True
TERN,4149879552.0,Healthcare,38.992200000000004,33.128,19.597949999999997,True
TIGO,12179481600.0,Communication Services,63.68600000000001,57.4249,50.12615000000001,True
TSEM,15474938880.0,Technology,127.38879999999999,114.99780000000001,84.6498,True
UTHR,23417139200.0,Healthcare,488.52279999999996,480.46909999999997,411.72215000000006,True
VNOM,16834812928.0,Energy,41.8934,39.9236,39.2119,True
VSAT,6456066560.0,Technology,44.311400000000006,39.9743,31.3067,True
WDC,97036066816.0,Technology,254.6508,207.1607,144.6619,True
WULF,6958956032.0,Financial Services,14.695599999999999,14.076400000000001,10.8521,True
XEL,50927063040.0,Utilities,78.39240000000001,78.3377,75.4806,True
XLC,27367303168.0,Financial Services,116.74700000000001,115.8866,113.0074,True
