symbol,cap,sector,ma_50,ma_100,ma_200,spot_price_comparison
AAPL,3967020171264.0,Technology,252.25220000000002,233.54429999999996,224.3975,True
AAXJ,3144080384.0,Financial Services,91.7424,87.9883,81.60215,True
ABVX,7952706560.0,Healthcare,89.52560000000001,66.0187,36.3298,True
ACWI,22787026944.0,Financial Services,138.1658,134.24290000000002,126.87270000000001,True
ACWX,6826616320.0,Financial Services,65.14920000000001,63.2887,59.93985000000001,True
AEIS,8180579328.0,Industrials,179.0412,161.0376,135.20985000000002,True
AEP,64992190464.0,Utilities,113.7406,111.1833,107.52685,True
AMAT,183292936192.0,Technology,205.31419999999997,193.64,176.6613,True
AMKR,8597372928.0,Technology,29.620800000000003,26.008899999999997,22.849950000000003,True
AMZN,2612651884544.0,Consumer Cyclical,227.38620000000003,225.5216,214.91850000000002,True
APGE,3204488192.0,Healthcare,45.6374,42.3517,39.87915,True
ARGX,52275978240.0,Healthcare,782.8622,695.2661,649.3664,True
ARWR,5423843840.0,Healthcare,34.3962,25.9743,20.8981,True
ASML,394174726144.0,Technology,952.5268000000001,853.2592,783.7544,True
ATAT,5445964288.0,Consumer Cyclical,38.2662,36.4643,32.5272,True
AVGO,1641704587264.0,Technology,344.9054,315.6158,261.87665,True
AXSM,6964500480.0,Healthcare,124.71199999999999,116.2315,114.69655,True
BBIO,11773615104.0,Healthcare,55.1216,50.8358,42.81315000000001,True
BIIB,22813669376.0,Healthcare,146.0554,138.61530000000002,135.5102,True
BKR,47236866048.0,Energy,47.230199999999996,44.513000000000005,42.688900000000004,True
BND,371189547008.0,Financial Services,74.4716,73.87240000000001,73.30465,True
BNDX,109287800832.0,Financial Services,49.5428,49.4288,49.2468,True
BTSG,5976875008.0,Healthcare,29.18,25.4471,22.87705,True
CAMT,5421304832.0,Technology,106.7428,97.11059999999999,83.8401,True
CELC,3161533184.0,Healthcare,58.598800000000004,43.9495,27.426299999999998,True
CENX,3084857856.0,Basic Materials,28.132599999999996,24.4508,21.1857,True
CHRW,17654392832.0,Industrials,133.37380000000002,120.397,108.53205,True
CINF,25725067264.0,Financial Services,156.6176,153.07219999999998,147.5048,True
COHR,24009031680.0,Technology,114.68260000000001,105.32430000000001,89.5276,True
COLB,5821095936.0,Financial Services,26.0718,25.3499,24.995749999999997,True
COMM,3688785920.0,Technology,15.9406,13.3133,9.20625,True
CRWD,133723480064.0,Technology,486.8052,474.3808,441.01219999999995,True
CSCO,280927010816.0,Technology,69.19279999999999,68.7639,65.0064,True
CVCO,4608597504.0,Consumer Cyclical,549.1360000000001,499.08380000000005,496.92255,True
DBX,8330014208.0,Technology,29.802999999999997,28.7474,28.61795,True
DDOG,66694017024.0,Technology,149.87199999999999,143.2952,128.7432,True
EA,50030878720.0,Technology,189.02,174.5209,157.47584999999998,True
EMB,14868792320.0,Financial Services,95.431,94.086,92.17370000000001,True
EMXC,12865018880.0,Financial Services,68.5856,66.04599999999999,61.488899999999994,True
ENSG,10351065088.0,Healthcare,175.7708,164.93669999999997,150.1438,True
EOSE,4356176896.0,Industrials,12.2346,8.9467,6.892,True
ESGU,14974140416.0,Financial Services,145.4622,141.4225,133.6122,True
EUFN,4620985856.0,Financial Services,33.8142,33.189899999999994,31.006149999999998,True
EXAS,12539190272.0,Healthcare,58.0894,53.57770000000001,51.75795,True
EXPE,30523117568.0,Consumer Cyclical,219.50480000000005,203.3944,187.1586,True
FER,45670649856.0,Industrials,59.7346,56.4028,51.49969999999999,True
FLEX,23163666432.0,Technology,59.4646,55.0873,46.545300000000005,True
FOX,26855415808.0,Communication Services,54.626999999999995,53.1987,51.2984,True
FOXA,29785671680.0,Communication Services,60.6286,58.5591,55.85495,True
FROG,7004506112.0,Technology,48.6988,45.8266,41.17015000000001,True
FSLR,28719841280.0,Energy,226.523,202.2023,174.6068,True
FUTU,25804425216.0,Financial Services,177.3064,164.87330000000003,134.32055,True
FYBR,9475293184.0,Communication Services,37.4394,37.072199999999995,36.568000000000005,True
GH,12007768064.0,Healthcare,67.51939999999999,59.43,51.80415000000001,True
GILD,147457867776.0,Healthcare,116.4858,114.67389999999999,110.55950000000001,True
GOOG,3375316336640.0,Technology,251.80719999999997,221.0439,196.10905000000002,True
GOOGL,3367765016576.0,Technology,251.2232,220.3159,194.85925,True
GRID,3273608704.0,Financial Services,151.2928,146.225,133.56365,True
GSAT,6394440192.0,Communication Services,40.0002,32.878,26.941499999999998,True
GTX,3586661376.0,Consumer Cyclical,14.098600000000001,13.031600000000001,11.3645,True
HOLX,16492178432.0,Healthcare,68.989,67.5365,64.6553,True
HST,12265766912.0,Real Estate,16.9074,16.4912,15.87345,True
HTHT,12634580992.0,Consumer Cyclical,38.2648,35.8555,35.611399999999996,True
IBB,6695227904.0,Financial Services,148.7278,140.6627,134.61585000000002,True
IDCC,9527341056.0,Technology,345.68919999999997,294.6804,251.45304999999996,True
IDXX,56570675200.0,Healthcare,645.2818,612.1700999999999,533.7975,True
IEF,40493568000.0,Financial Services,96.7924,95.9457,95.09990000000002,True
IEI,16924740608.0,Financial Services,119.7342,119.1511,118.26414999999999,True
IESC,7922526208.0,Industrials,384.2826,353.3879,283.56145,True
IGIB,16231962624.0,Financial Services,54.103,53.6251,52.86275,True
IGSB,21353832448.0,Financial Services,52.9982,52.82769999999999,52.48265000000001,True
ILMN,18626320384.0,Healthcare,100.5098,99.61399999999999,94.09395,True
INCY,20806279168.0,Healthcare,88.2904,81.5296,73.5482,True
INDV,3910291712.0,Healthcare,24.988400000000002,21.7788,16.2585,True
INSM,40457887744.0,Healthcare,157.3194,133.69469999999998,104.45164999999999,True
INTC,167251836928.0,Technology,33.3534,27.883499999999998,24.628600000000002,True
