symbol,cap,sector,spot_price_comparison,ma_50,ma_100,ma_200
AAON,11169442816.0,Industrials,True,114.91699981689453,101.96789993286133,92.14021160125732
ABCB,4958298624.0,Financial Services,True,64.3666000366211,61.23779998779297,54.41044998168945
ACIW,6150690816.0,Technology,True,51.79839988708496,48.50780002593994,41.180324954986574
ACVA,3683050752.0,Consumer Cyclical,True,19.495199928283693,18.754399995803833,18.21380001068115
ADMA,5006740480.0,Healthcare,True,18.856900119781493,16.90330002784729,12.255028014183045
ADP,124335497216.0,Technology,True,289.54280029296876,274.62640060424803,260.38430046081544
ADSK,69236572160.0,Technology,True,286.44220092773435,267.2967999267578,252.03030044555663
AEIS,4339564544.0,Industrials,True,107.86319976806641,106.78169975280761,104.26292461395263
AFRM,20900427776.0,Technology,True,46.88669998168945,39.0121999168396,36.46622441291809
AGIO,3175441664.0,Healthcare,True,47.42020027160645,46.40110019683838,40.26855661392212
AGYS,3842634496.0,Technology,True,112.7268002319336,110.05359985351562,98.46382495880127
ALKS,4656690688.0,Healthcare,True,27.884200134277343,27.229200115203856,26.605400066375733
APP,111856164864.0,Technology,True,181.28889938354493,132.62549980163575,102.47179332733154
ARGX,36231774208.0,Healthcare,True,557.6542993164062,530.6144989013671,458.7818453979492
ARLP,3648486400.0,Energy,True,25.568199920654298,24.826299953460694,23.244364919662477
AVPT,3482079488.0,Technology,True,13.036999969482421,11.92429998397827,10.181274981498719
AXON,48570494976.0,Industrials,True,463.5613995361328,400.5738003540039,349.25101806640623
AXSM,4782269440.0,Healthcare,True,90.98689971923828,88.88599983215332,82.62650001525878
BANF,4183517440.0,Financial Services,True,111.42000030517578,106.36220031738281,96.72095027923584
BCPC,5930704896.0,Basic Materials,True,173.8472003173828,171.928800201416,161.9058253479004
BKNG,171346575360.0,Consumer Cyclical,True,4482.88640625,4125.5326953125,3897.3989685058596
BKR,43786526720.0,Energy,True,38.54140014648438,36.804200172424316,34.502100009918216
BOKF,7535835648.0,Financial Services,True,108.71880050659179,104.49930015563965,96.66210018157959
CALM,4705551872.0,Consumer Defensive,True,86.02460006713868,77.36159984588623,68.197624874115
CARG,3694078976.0,Consumer Cyclical,True,31.861400184631346,29.153900108337403,26.36165002822876
CASY,15575132160.0,Consumer Cyclical,True,390.34679931640625,382.2104995727539,353.08649993896483
CATY,3759998208.0,Financial Services,True,46.08180023193359,43.987100257873536,40.61107509613037
CBSH,9450402816.0,Financial Services,True,63.51920013427734,62.53050003051758,58.078449935913085
CHTR,55205781504.0,Communication Services,True,348.11119750976565,344.09620025634763,312.06652458190916
CINF,24458608640.0,Financial Services,True,141.25980041503905,134.90710014343261,125.80660007476807
CLBT,4236704000.0,Technology,True,17.966799964904784,16.227899990081788,13.746800007820129
