symbol,cap,sector,spot_price_comparison,ma_50,ma_100,ma_200
ADMA,5591940096.0,Healthcare,True,19.079699954986573,18.236999893188475,17.8335999584198
AEP,57547886592.0,Utilities,True,105.63819931030274,100.7803995513916,99.75189975738526
ASND,10082010112.0,Healthcare,True,155.0922494506836,143.88602447509766,138.25873733520507
BBIO,7299974656.0,Healthcare,True,34.21519992828369,32.66935007095337,29.204725065231322
BHF,3381664512.0,Financial Services,True,55.265400161743166,53.764300231933596,50.24510009765625
CASY,16655420416.0,Consumer Cyclical,True,424.5903015136719,418.4085513305664,401.90982543945313
CCEP,41282801664.0,Consumer Defensive,True,86.10699966430664,81.96269996643066,79.59920009613037
CHTR,53994520576.0,Communication Services,True,358.3466473388672,358.0230227661133,353.8505612182617
CME,100263960576.0,Financial Services,True,259.7216003417969,248.2588005065918,232.59600006103517
CVCO,4023562752.0,Consumer Cyclical,True,504.36279663085935,492.8491973876953,459.1522982788086
CWST,7448687616.0,Industrials,True,112.07940002441406,110.0224998474121,107.22510005950927
DASH,83551395840.0,Communication Services,True,186.7876010131836,183.5926008605957,161.89159999847413
DOX,9988115456.0,Technology,True,87.35939987182617,86.7191000366211,86.59530017852784
EBAY,31611109376.0,Consumer Cyclical,True,66.33260002136231,65.80790016174316,63.219649925231934
ESGR,4992174080.0,Financial Services,True,332.5987158203125,329.33195709228517,326.5521792602539
ESLT,18113830912.0,Industrials,True,369.26690002441404,324.3593499755859,265.9573755645752
EVRG,15800742912.0,Utilities,True,67.47359970092774,65.1965998840332,62.7264998626709
EXC,47155609600.0,Utilities,True,44.808199920654296,41.851399955749514,40.2743000793457
EXEL,10727106560.0,Healthcare,True,36.89120002746582,35.5825,31.841149950027464
FAST,46400200704.0,Industrials,True,77.15620025634766,76.14270011901856,74.54304988861084
FCFS,5905372160.0,Financial Services,True,119.095400390625,113.98110000610352,113.0948000717163
FTNT,80965271552.0,Technology,True,99.85210006713868,99.50085014343261,88.15152521133423
FYBR,9095227392.0,Communication Services,True,35.90699981689453,35.57779994964599,34.16459998130799
GH,6075467776.0,Healthcare,True,43.69369987487793,41.60654983520508,34.36922494888306
HALO,7519453696.0,Healthcare,True,60.63200012207031,56.55750007629395,56.122150077819825
KTOS,5332819968.0,Industrials,True,30.096199913024904,30.013099975585938,26.650099964141845
LBRDA,12744530944.0,Communication Services,True,81.39239990234375,79.57779998779297,75.82414993286133
LBRDK,12767042560.0,Communication Services,True,82.13399948120117,80.28754974365235,76.57132482528687
LOPE,5130003968.0,Consumer Defensive,True,174.21120025634767,172.13510025024414,159.2031997680664
MDGL,7413348864.0,Healthcare,True,327.77240112304685,322.63590057373045,291.07565017700193
MELI,116775370752.0,Consumer Cyclical,True,2068.6070190429687,1964.5555102539063,1961.2018536376954
MNST,58126786560.0,Consumer Defensive,True,56.56720001220703,53.49379989624023,52.33605001449585
NFLX,485108416512.0,Communication Services,True,967.2843981933594,950.7628973388672,835.4960974121094
NTES,68290191360.0,Communication Services,True,101.1118002319336,99.16699974060059,92.51519996643066
NWE,3562480896.0,Utilities,True,56.328999786376954,54.70539978027344,54.60979990005493
OKTA,19473049600.0,Technology,True,103.18649978637696,95.46870010375977,88.34740005493164
OMAB,4078989568.0,Industrials,True,79.83799987792969,77.29290008544922,72.08665006637574
OSIS,3750107648.0,Technology,True,193.5728009033203,188.42100036621093,167.74195014953614
PLMR,3898959360.0,Financial Services,True,135.5522006225586,121.85900001525879,108.97075000762939
PPC,11065816064.0,Consumer Defensive,True,52.7134001159668,50.3043000793457,47.95109998703003
RGLD,11734295552.0,Basic Materials,True,162.45919891357423,151.48579940795898,146.4335992050171
RPRX,18676723712.0,Healthcare,True,32.57889984130859,30.53794994354248,29.040274991989136
RYAAY,25710393344.0,Industrials,True,45.533599853515625,45.23049991607666,44.41016283035278
SFM,17109445632.0,Consumer Defensive,True,150.9,149.40459968566896,130.79499977111817
SLNO,3751606784.0,Healthcare,True,58.02070007324219,52.762550048828125,51.914675121307376
SRAD,6972628992.0,Technology,True,21.867299995422364,20.525050048828124,16.620500020980835
TGTX,7220554240.0,Healthcare,True,37.63439994812012,34.51379997253418,29.472724952697753
TIGO,5655495168.0,Communication Services,True,29.5446000289917,27.700400085449218,27.034400043487548
TTWO,41573634048.0,Communication Services,True,210.7183432006836,199.84187133789064,179.4431356048584
VEON,3237311232.0,Communication Services,True,43.476399993896486,42.531799964904785,36.025449962615966
VRNA,9651861504.0,Healthcare,True,63.2961996459961,56.67559978485107,43.41802487373352
VRSN,26361014272.0,Technology,True,245.39399993896484,226.94490020751954,204.75015037536622
ZS,35607543808.0,Technology,True,201.0395587158203,198.89697952270507,192.30998985290526
