symbol,cap,sector,spot_price_comparison,ma_50,ma_100,ma_200
ABCB,5144013824.0,Financial Services,True,70.5388,66.6905,63.95285
ABVX,6196266496.0,Healthcare,True,68.6966,37.8137,22.33395
ACLS,3093815040.0,Technology,True,80.18,72.24089999999998,66.94895
ACT,5683390976.0,Financial Services,True,37.034800000000004,36.53110000000001,35.13395
ACWI,21957951488.0,Financial Services,True,133.0174,128.8761,123.62850000000002
ACWX,6609869312.0,Financial Services,True,62.59439999999999,61.1647,57.856550000000006
ADI,122350985216.0,Technology,True,239.16760000000002,232.08900000000003,220.58665000000002
ADSK,69681430528.0,Technology,True,303.1898,300.0385,291.41355
AEIS,6660973056.0,Industrials,True,150.8886,137.3165,123.48115
AEP,57832706048.0,Utilities,True,110.26980000000002,106.76859999999999,103.7724
AIQ,4596772864.0,Financial Services,True,45.483000000000004,43.41539999999999,40.95725
AIRR,5184728064.0,Financial Services,True,89.83239999999999,84.09240000000001,79.33265
ALAB,38248685568.0,Technology,True,173.85,131.62269999999998,112.069
ALNY,59563614208.0,Healthcare,True,418.0727999999999,358.5709999999999,305.232
AMAT,160029786112.0,Technology,True,177.1656,174.3526,168.56885000000003
AMBA,3715224064.0,Technology,True,72.63680000000001,65.73070000000001,65.00915
AMZN,2353852841984.0,Consumer Cyclical,True,227.68939999999995,218.50269999999998,214.78934999999998
ANGL,3051735296.0,Financial Services,True,29.285999999999998,29.0093,28.86915
APLD,6447093248.0,Technology,True,14.951400000000001,11.910200000000005,9.66565
APP,220250275840.0,Technology,True,460.72479999999996,408.64979999999997,366.98549999999994
ARGX,44920090624.0,Healthcare,True,672.7244000000001,621.9135,621.24775
ARWR,4493370368.0,Healthcare,True,21.6514,18.7562,18.1204
ASML,378852343808.0,Technology,True,767.1110000000002,763.3058999999998,736.11955
ASND,11745930240.0,Healthcare,True,188.12619999999998,178.26989999999998,161.05715
ASTS,16367498240.0,Technology,True,48.52160000000001,41.5501,33.049400000000006
ATAT,5236450816.0,Consumer Cyclical,True,36.687200000000004,33.924499999999995,30.72785
AVAV,14910256128.0,Industrials,True,256.0642,226.2092,189.03889999999998
AVGO,1592420073472.0,Technology,True,310.146,277.6689,240.83884999999998
AVT,4424359936.0,Technology,True,53.617,52.74460000000001,51.58795
AXSM,5897856512.0,Healthcare,True,112.91959999999997,109.9552,108.85145
AZN,235497046016.0,Healthcare,True,76.64999999999999,73.7216,72.09295
BANF,4326379520.0,Financial Services,True,129.02290000000002,126.83724999999998,121.46952499999999
BBIO,9845178368.0,Healthcare,True,49.30299999999999,44.07200000000001,38.3644
BIDU,43282407424.0,Communication Services,True,97.6672,92.29669999999999,90.38095000000001
BILI,10783796224.0,Technology,True,24.0716,21.8354,20.3271
BKNG,178546704384.0,Consumer Cyclical,True,5562.8778,5502.6714999999995,5157.576050000001
BND,368096378880.0,Financial Services,True,73.679,73.1947,72.92235
BNDX,107685150720.0,Financial Services,True,49.321,49.28870000000002,49.2246
BPOP,8548543488.0,Financial Services,True,119.81379999999997,112.85029999999999,103.96235
BSCP,3031065600.0,Financial Services,True,20.701,20.6978,20.689750000000004
BSCQ,4237171456.0,Financial Services,True,19.546599999999998,19.527299999999997,19.5014
BSCR,3976188160.0,Financial Services,True,19.692400000000003,19.651300000000003,19.59045
BTSG,4956620288.0,Healthcare,True,23.1162,22.8312,20.7943
BTSGU,4763428352.0,Healthcare,True,80.51899999999999,79.91329999999999,73.88275
BZ,5085402624.0,Industrials,True,21.8456,19.789,17.700499999999998
CAMT,4784602112.0,Technology,True,88.4128,81.3315,78.58800000000001
CASY,20489850880.0,Consumer Cyclical,True,521.0906,498.86080000000004,458.6353
CATY,3351030784.0,Financial Services,True,48.044,46.281699999999994,45.80035
CDNS,99813089280.0,Technology,True,347.70579999999995,327.6115,304.00365
CEG,105171337216.0,Utilities,True,323.1882,310.8116,279.7468
CG,24306569216.0,Financial Services,True,63.4462,55.530699999999996,51.534
CGNX,7795551232.0,Technology,True,41.2742,36.0329,34.76495
CHRW,15852557312.0,Industrials,True,119.14379999999997,107.29549999999998,103.73665000000001
CIBR,10438850560.0,Financial Services,True,73.53120000000001,72.8826,69.06565
CIGI,8055147520.0,Real Estate,True,157.27100000000002,141.9514,135.89985000000001
CINF,24150773760.0,Financial Services,True,152.1034,149.7963,145.39945
COHR,17027980288.0,Technology,True,100.5494,90.8096,86.07895
COMM,3586543616.0,Technology,True,13.615400000000001,9.9826,7.51125
COOP,13695199232.0,Financial Services,True,187.60299999999998,161.9702,133.77625
CORZ,5191943680.0,Technology,True,14.366999999999997,13.1942,12.2367
CRDO,28066123776.0,Technology,True,125.102,98.9255,78.88645
CRUS,6542286336.0,Technology,True,110.74619999999999,107.05540000000002,103.5971
CSCO,266998923264.0,Technology,True,68.1128,66.4302,63.2437
CSQ,3117585664.0,Financial Services,True,18.573800000000002,18.004500000000004,17.581999999999997
CSX,63515918336.0,Industrials,True,34.2096,32.9156,32.063050000000004
CVLT,8526918144.0,Technology,True,181.0616,179.2834,170.87675
CYBR,24280645632.0,Technology,True,431.23939999999993,406.2586,376.59145000000007
DASH,113527021568.0,Communication Services,True,251.0348,233.69889999999998,208.6521
DGRW,16276680704.0,Financial Services,True,86.8512,84.29399999999998,82.5974
DORM,4808227328.0,Consumer Cyclical,True,145.7252,135.58379999999997,130.85064999999997
DVY,24673296384.0,Financial Services,True,138.6556,135.33220000000003,133.9566
EA,43553583104.0,Technology,True,165.61579999999998,158.30020000000002,149.44459999999998
EBAY,41614422016.0,Consumer Cyclical,True,90.26180000000002,82.2159,74.01115
EMB,13463305216.0,Financial Services,True,93.73020000000001,92.30059999999999,91.25635
EMXC,12809181184.0,Financial Services,True,64.567,62.687200000000004,59.30735000000001
ENSG,9622078464.0,Healthcare,True,160.42579999999998,153.69480000000001,143.13225000000003
ESGD,9893186560.0,Financial Services,True,90.566,89.2517,84.68740000000001
ESGE,5090653184.0,Financial Services,True,40.8318,39.313,36.9178
ESGU,14186725376.0,Financial Services,True,140.31719999999999,135.31640000000002,131.05540000000002
ESLT,23131201536.0,Industrials,True,469.963,444.9632,384.6472
EUFN,4386880512.0,Financial Services,True,33.3326,32.3641,29.35365
EVRG,16868082688.0,Utilities,True,71.3342,69.3796,67.2891
EWBC,14651832320.0,Financial Services,True,104.67380000000001,100.26610000000001,96.59755000000001
EXC,44671737856.0,Utilities,True,44.0026,43.80319999999999,42.82685000000001
EXPE,26146463744.0,Consumer Cyclical,True,203.1808,185.93169999999998,181.43145
FAST,55075082240.0,Industrials,True,47.85179999999998,44.693599999999996,41.3851
FCFS,6602334720.0,Financial Services,True,139.38660000000002,135.09269999999998,124.5389
FER,41329991680.0,Industrials,True,54.45700000000001,52.9169,48.340300000000006
FFIV,18653095936.0,Technology,True,314.6546,301.027,285.95405000000005
FITB,29877590016.0,Financial Services,True,43.715199999999996,41.6383,41.39815000000001
FIVE,8521450496.0,Consumer Cyclical,True,142.1361,128.97875,108.22272500000001
FIXD,3347756288.0,Financial Services,True,44.011624000000005,43.719212000000006,43.554656
FLEX,22269886464.0,Technology,True,53.0426,48.6611,43.0571
FOX,25220773888.0,Communication Services,True,52.802,51.46960000000002,49.805249999999994
FOXA,27450050560.0,Communication Services,True,57.90240000000001,56.17809999999999,53.759350000000005
