symbol,cap,sector,ma_50,ma_100,ma_200,spot_price_comparison
FLEX,25448970240.0,Technology,61.507,57.6084,48.89615,True
FOX,28483084288.0,Communication Services,57.074000000000005,55.2407,52.35940000000001,True
FOXA,32114298880.0,Communication Services,63.7146,61.204800000000006,57.387,True
FROG,8153901056.0,Technology,55.078199999999995,50.7803,44.23660000000001,True
FTAI,18153355264.0,Industrials,169.34599999999998,161.0695,136.3236,True
FYBR,9515346944.0,Communication Services,37.7304,37.393299999999996,36.82405,True
GEHC,38339784704.0,Healthcare,76.741,75.5341,74.5486,True
GH,12668244992.0,Healthcare,87.8184,72.1544,58.55700000000001,True
GLBE,6812804608.0,Consumer Cyclical,36.5354,35.4785,35.0487,True
GOOG,3747723608064.0,Technology,282.2804,251.3586,209.9535,True
GOOGL,3732759642112.0,Technology,281.658,250.7268,208.8542,True
GPCR,3859844864.0,Healthcare,35.3868,27.8923,24.63755,True
GSAT,9264277504.0,Communication Services,54.102399999999996,41.948299999999996,31.756999999999998,True
HOLX,16717892608.0,Healthcare,72.8792,69.8961,65.5495,True
HST,12622431232.0,Real Estate,16.988,16.8546,15.993699999999999,True
HTHT,14746143744.0,Consumer Cyclical,42.135200000000005,38.8598,37.0567,True
IBB,8614167552.0,Financial Services,161.135,149.9772,138.24615,True
ICLR,14258318336.0,Healthcare,176.7352,175.32350000000002,163.75235,True
IDXX,56221724672.0,Healthcare,680.7316000000001,655.9956,565.58705,True
IEF,44929675264.0,Financial Services,96.8654,96.4249,95.51635,True
IEI,17603917824.0,Financial Services,119.73479999999999,119.48720000000002,118.68715,True
IESC,9136484352.0,Industrials,400.5532,378.89169999999996,306.5899,True
IGIB,16903235584.0,Financial Services,54.077799999999996,53.89149999999999,53.108900000000006,True
IGSB,21825806336.0,Financial Services,52.9582,52.918499999999995,52.59635,True
ILMN,20605079552.0,Healthcare,114.1592,106.76180000000001,95.7798,True
INDV,4438762496.0,Healthcare,29.5402,26.1336,18.9968,True
INSM,42019139584.0,Healthcare,184.1778,157.46050000000002,118.91869999999999,True
IONS,12841379840.0,Healthcare,74.6426,63.172700000000006,48.70835,True
IUSB,33892990976.0,Financial Services,46.779799999999994,46.59139999999999,46.15945000000001,True
IUSG,26059544576.0,Financial Services,166.593,162.82219999999998,149.9827,True
IUSV,24455567360.0,Financial Services,101.0718,99.49969999999999,95.58274999999999,True
IXUS,50679713792.0,Financial Services,83.74880000000002,81.9985,77.64535,True
JAZZ,10176288768.0,Healthcare,150.1758,136.6551,125.9879,True
JBHT,18920597504.0,Industrials,167.1338,154.0238,148.84969999999998,True
JEPQ,31559819264.0,Financial Services,58.025200000000005,56.9762,54.657599999999995,True
KBWB,5555603456.0,Financial Services,77.7108,76.86179999999999,70.96015,True
KLAC,156953411584.0,Technology,1157.9786,1051.3542,909.66895,True
KRYS,7099747840.0,Healthcare,203.2588,177.5121,166.20269999999996,True
KYMR,6450949632.0,Healthcare,64.53960000000001,55.03049999999999,45.3437,True
LAMR,12984367104.0,Real Estate,124.7592,124.39380000000001,120.945,True
LRCX,201680732160.0,Technology,152.36260000000001,130.9042,106.4101,True
LSCC,10339694592.0,Technology,70.2188,67.1,59.24549999999999,True
MAR,80178151424.0,Consumer Cyclical,280.3314,272.9852,264.0341,True
MBB,39278743552.0,Financial Services,95.4164,94.85869999999998,93.866,True
MDB,34101520384.0,Technology,350.3908,312.1535,252.67184999999998,True
MDGL,12674853888.0,Healthcare,496.6196,445.82120000000003,377.2223,True
MKSI,10459365376.0,Technology,146.1584,127.37400000000001,106.61144999999999,True
MNST,72279859200.0,Consumer Defensive,70.6494,66.9724,63.444900000000004,True
MRUS,7349812224.0,Healthcare,95.3808,82.16,65.31505,True
MTSI,13289363456.0,Technology,156.3236,143.0023,130.5327,True
MU,269110870016.0,Technology,222.2364,177.7245,137.65869999999998,True
NBIX,15190234112.0,Healthcare,145.067,140.8964,128.89645000000002,True
NDSN,13229065216.0,Industrials,233.7048,227.47279999999998,215.74879999999996,True
NTAP,23085867008.0,Technology,114.8628,114.3991,105.29314999999998,True
NTRA,32003248128.0,Healthcare,205.185,182.62259999999998,167.92945,True
NTRS,26196537344.0,Financial Services,129.3892,129.37619999999998,117.66194999999999,True
NUVL,7615496704.0,Healthcare,98.1402,88.27680000000001,81.47955,True
PAAS,18231717888.0,Basic Materials,39.531,36.4593,31.372,True
PCAR,58596380672.0,Industrials,100.44699999999999,99.78880000000001,97.46915000000001,True
PEP,205982482432.0,Consumer Defensive,147.1724,145.74020000000002,142.22965,True
PFG,20232114176.0,Financial Services,83.2546,81.56909999999999,80.3373,True
PPTA,3514198784.0,Basic Materials,24.367000000000004,21.064700000000002,16.98045,True
PRAX,5680547840.0,Healthcare,169.1002,108.4949,74.2713,True
PTGX,5954959360.0,Healthcare,80.9114,69.59070000000001,59.34434999999999,True
QCOM,190862917632.0,Technology,170.80939999999998,165.033,157.97905,True
QLYS,5541125632.0,Technology,137.28099999999998,135.3239,134.1613,True
QQQ,395606065152.0,Financial Services,613.4148,596.2122999999999,550.00865,True
QQQI,5132414976.0,,54.5088,53.942,51.76219999999999,True
QQQM,68561219584.0,Financial Services,252.5364,245.4476,226.43265,True
QYLD,8014151168.0,Financial Services,17.354200000000002,17.0875,16.8228,True
RDVY,18226495488.0,Financial Services,67.4988,66.4802,63.0378,True
REGN,76562153472.0,Healthcare,660.768,615.9132999999999,599.3053500000001,True
RGEN,8856223744.0,Healthcare,155.5468,138.6901,134.71644999999998,True
RGLD,14344607744.0,Basic Materials,191.6992,184.49990000000003,177.16995,True
RIVN,22490920960.0,Consumer Cyclical,14.917800000000002,14.206100000000001,13.629199999999999,True
RNA,9428476928.0,Healthcare,63.631400000000006,53.48700000000001,41.934400000000004,True
ROIV,15366887424.0,Healthcare,19.2864,16.0771,13.4674,True
ROKU,15877803008.0,Communication Services,99.3432,96.46230000000001,85.31155000000001,True
ROST,59220455424.0,Consumer Cyclical,163.7934,155.3346,145.4665,True
RVMD,15252932608.0,Healthcare,63.084799999999994,51.4543,44.9031,True
RYAAY,15045623808.0,Industrials,63.4792,62.580600000000004,56.881499999999996,True
RYTM,7571872768.0,Healthcare,105.14020000000001,100.8748,81.73814999999999,True
SATS,30903742464.0,Technology,75.6724,63.5958,44.00655,True
SCZ,12507590656.0,Financial Services,76.4818,75.9888,71.92214999999999,True
SHOP,213915877376.0,Technology,159.6354,150.64690000000002,126.86714999999998,True
SHY,23512766464.0,Financial Services,82.911,82.84949999999999,82.68969999999999,True
SITM,9449472000.0,Technology,300.4702,271.42640000000006,226.81544999999997,True
SMH,36183080960.0,Financial Services,349.9184,325.4129,281.99825,True
SMTC,6233795072.0,Technology,70.28200000000001,63.636900000000004,50.73425,True
SOXX,16779037696.0,Financial Services,294.207,273.27099999999996,240.21920000000003,True
SPY,714247110656.0,Financial Services,674.4122,660.8752000000001,620.13375,True
SRRK,4778977280.0,Healthcare,35.8918,34.9247,34.05455,True
STLD,25117255680.0,Basic Materials,156.045,143.6167,135.88105000000002,True
STX,61110509568.0,Technology,253.71200000000002,217.5784,162.5127,True
TBIL,6352922624.0,Financial Services,49.934200000000004,49.9322,49.9247,True
TER,31066228736.0,Technology,167.12939999999998,141.3513,113.2447,True
TERN,4053496320.0,Healthcare,19.3196,13.1045,8.286800000000001,True
TSEM,13286327296.0,Technology,91.7832,74.97269999999999,57.3236,True
TSLA,1478178242560.0,Consumer Cyclical,435.58219999999994,398.37809999999996,346.08075,True
TTMI,7587058688.0,Technology,64.4328,56.06320000000001,42.603500000000004,True
TTWO,44614156288.0,Technology,248.89579999999998,243.2015,233.3602,True
ULTA,26973413376.0,Consumer Cyclical,537.1806,530.2246,470.82385,True
USIG,15456376832.0,Financial Services,52.1362,51.9671,51.340450000000004,True
UTHR,22072047616.0,Healthcare,457.10220000000004,405.23799999999994,353.2909,True
VCIT,60925292544.0,Financial Services,84.0804,83.7985,82.62620000000001,True
VCLT,8895793152.0,Financial Services,77.4042,76.96440000000001,75.7358,True
VCSH,46904942592.0,Financial Services,79.8214,79.7542,79.28155000000001,True
VERA,3179781888.0,Healthcare,31.9842,27.631700000000002,25.707150000000002,True
VGIT,43960143872.0,Financial Services,60.1764,60.0234,59.59885,True
VGSH,29983158272.0,Financial Services,58.800999999999995,58.7613,58.6583,True
VIAV,4017556992.0,Technology,15.861600000000001,13.583799999999998,11.838000000000001,True
VMBS,16198279168.0,Financial Services,47.1132,46.8584,46.36780000000001,True
VONG,43818360832.0,Financial Services,121.9356,119.06540000000001,109.43189999999998,True
VONV,15636865024.0,Financial Services,90.2482,89.02959999999999,85.70604999999999,True
VTWO,14215577600.0,Financial Services,99.0132,96.5046,89.75965000000001,True
VXUS,563134070784.0,Financial Services,74.5036,73.0699,69.1604,True
VYMI,14673188864.0,Financial Services,86.22579999999999,84.9577,80.83665,True
WBD,74280345600.0,Communication Services,22.2504,18.3124,14.18985,True
WDC,61229641728.0,Technology,146.5868,117.59480000000002,83.6419,True
WFRD,5762117632.0,Energy,71.3862,66.26859999999999,57.90805,True
WGS,4375287808.0,Healthcare,138.3134,127.70270000000001,105.49475000000001,True
WWD,17865736192.0,Industrials,269.08279999999996,258.3653,232.8775,True
WYNN,12855924736.0,Consumer Cyclical,123.1004,120.73780000000001,104.82185000000001,True
XLC,26070282240.0,Financial Services,114.5344,113.61039999999998,106.70615,True
XLI,25326977024.0,Financial Services,153.304,152.6468,145.21185000000003,True
XLV,40334921728.0,Financial Services,148.7434,142.3299,139.92610000000002,True
ZM,27127771136.0,Technology,83.3832,81.1245,78.8719,True
