symbol,cap,sector,spot_price_comparison,ma_50,ma_100,ma_200
IBOC,3490122752.0,Financial Services,True,53.28900009155274,51.25530006408692,48.144750099182126
IRTC,3593540864.0,Healthcare,True,113.50560012817382,103.80910018920899,100.33425006866455
KHC,44857118720.0,Consumer Defensive,True,35.982899856567386,35.90095001220703,35.01722495079041
KRYS,5034102272.0,Healthcare,True,141.95519927978515,127.1221996307373,123.58389987945557
LLYVA,3964675328.0,Communication Services,True,37.79630020141602,36.19295024871826,34.64256353016141
LLYVK,3969899264.0,Communication Services,True,38.85790382385254,37.159552040100095,35.36830382876926
LYFT,7736265728.0,Technology,True,15.825599937438964,14.247499990463258,12.514800019264221
MASI,7770303488.0,Healthcare,True,132.0254997253418,117.95014991760254,115.97457504272461
MDGL,5507807232.0,Healthcare,True,236.6344009399414,221.61020095825197,201.8034504699707
MIDD,8618890240.0,Industrials,True,149.04299987792967,141.2223001861572,139.05874988555908
MKSI,8918381568.0,Technology,True,119.61419998168945,103.6965998840332,98.61914985656739
MMYT,7749068800.0,Consumer Cyclical,True,59.24659980773926,51.78879985809326,43.326049938201905
MU,130547843072.0,Technology,True,92.12879989624024,85.64540000915527,76.43040018081665
NDAQ,36330389504.0,Financial Services,True,58.177000198364254,56.62690021514893,53.49480005264282
NICE,16434358272.0,Technology,True,232.16534912109375,213.12227447509767,202.43963752746583
NTRS,18141370368.0,Financial Services,True,81.67740020751953,80.66599983215332,76.86244976043702
NVDA,2258900090880.0,Technology,True,769.4523913574219,629.5543960571289,535.6063984680176
NVEI,4403527680.0,Technology,True,25.495800170898438,23.923700094223022,22.908750019073487
NXST,5759395840.0,Communication Services,True,168.30900024414063,161.0888998413086,159.21369972229004
ONB,5095976448.0,Financial Services,True,16.53150005340576,16.17875005722046,15.549975061416626
ORLY,66645237760.0,Consumer Cyclical,True,1071.4745031738282,1017.7921514892578,975.372925415039
PAA,12310805504.0,Energy,True,16.292400074005126,15.816600036621093,15.335300011634827
PAGP,4258783488.0,Energy,True,17.006299915313722,16.450749940872193,15.995224981307983
PCAR,64919724032.0,Industrials,True,110.26220016479492,101.84110008239746,93.02440010070801
PFG,20357767168.0,Financial Services,True,80.52480026245117,77.99800018310548,76.53514999389648
PI,3492456704.0,Technology,True,109.77660003662109,96.02900001525879,82.02502489089966
PNFP,6619416064.0,Financial Services,True,83.82700012207032,81.39639999389648,73.35370002746582
PPC,8126667264.0,Consumer Defensive,True,30.353399925231933,28.54439989089966,26.224249963760375
RUSHA,4164450304.0,Consumer Cyclical,True,47.68080009460449,44.93439998626709,42.746033306121824
RYAAY,33191899136.0,Industrials,True,138.42320098876954,129.84380073547362,114.99510040283204
SEIC,9444208640.0,Financial Services,True,67.1962996673584,63.840349731445315,61.820174884796145
SIGI,6636597248.0,Financial Services,True,103.47190002441407,102.46175003051758,101.65997512817383
STEP,4044195584.0,Financial Services,True,34.291300010681155,31.38735004425049,29.92997501373291
STLD,23443316736.0,Basic Materials,True,128.12690063476563,121.6515502166748,113.07492519378663
TRMD,3223868672.0,Energy,True,34.331600189208984,32.419950046539306,29.233874998092652
UBSI,4829967872.0,Financial Services,True,35.040799865722654,34.99359987258911,32.26344994544983
UFPI,7568793088.0,Basic Materials,True,115.7033999633789,115.34290000915527,107.24980010986329
UMBF,4240075264.0,Financial Services,True,81.4376007080078,78.98330047607422,71.41590030670166
VERX,4901680128.0,Technology,True,27.397399978637694,27.001399993896484,24.084975032806398
VRRM,4145543936.0,Industrials,True,22.98099998474121,22.092099990844726,20.747699975967407
WDC,22236686336.0,Technology,True,59.55300018310547,54.045899925231936,47.930849933624266
WFRD,8347081728.0,Energy,True,103.34180023193359,98.21470016479492,90.94575008392334
WIRE,4142437632.0,Industrials,True,229.7768002319336,215.48650009155273,194.31000007629393
WTFC,6417145344.0,Financial Services,True,97.27375579833985,93.01007766723633,84.85598899841308
WWD,9293204480.0,Industrials,True,142.09659942626953,138.16289947509765,130.96424968719484
XP,14072893440.0,Financial Services,True,25.03320011138916,24.588400020599366,24.211524963378906
ZION,6405797376.0,Financial Services,True,40.86130012512207,40.05024997711182,36.74207498550415
