symbol,cap,sector,ma_50,ma_100,ma_200,spot_price_comparison
AAXJ,3078651136.0,Financial Services,93.9154,92.7588,86.33635,True
ACMR,3467646208.0,Technology,39.2884,37.8077,31.308799999999998,True
ACWI,25059493888.0,Financial Services,141.6406,139.85,132.21595,True
ACWX,7862117888.0,Financial Services,67.18520000000001,66.13839999999999,62.78060000000001,True
ADI,149329805312.0,Technology,269.6796,255.95,238.12445,True
AEIS,10153536512.0,Industrials,217.825,197.8213,161.3994,True
AEP,63685902336.0,Utilities,118.0792,115.8134,111.03185000000002,True
AIQ,6063130112.0,Financial Services,50.90639999999999,50.221000000000004,45.7047,True
AIRR,7672539136.0,Financial Services,100.7678,98.277,88.85509999999998,True
AKAM,13483049984.0,Technology,88.1102,81.96600000000001,79.6705,True
ALHC,4662137344.0,Healthcare,19.305,18.131,16.61385,True
AMAT,259100000256.0,Technology,263.53,233.7741,201.39285,True
AMD,406684401664.0,Technology,220.27120000000002,209.1586,170.11575000000002,True
AMGN,185021956096.0,Healthcare,331.4174,310.33099999999996,298.9714,True
AMKR,13214960640.0,Technology,41.361599999999996,35.39,27.7979,True
AMZN,2472643133440.0,Consumer Cyclical,232.74880000000002,229.93939999999998,219.66255,True
APA,9412922368.0,Energy,24.9698,24.1738,21.21735,True
APGE,4491419136.0,Healthcare,73.3308,59.3032,48.7775,True
APLD,9802278912.0,Technology,28.348,27.1861,18.360799999999998,True
ASML,527172272128.0,Technology,1112.1142,1029.7855,880.6377,True
ASND,13237526528.0,Healthcare,208.5796,205.08509999999998,187.77645,True
ASO,3892187392.0,Consumer Cyclical,50.8892,50.3242,48.05195,True
AXSM,9533030400.0,Healthcare,155.31119999999999,139.8476,123.31365,True
BBIO,15060193280.0,Healthcare,72.78699999999999,63.861999999999995,52.342650000000006,True
BIDU,55033524224.0,Communication Services,129.1516,125.9109,106.50115000000001,True
BKR,52881211392.0,Energy,48.229000000000006,47.7066,43.589299999999994,True
BRKR,7893335040.0,Healthcare,47.1682,41.0278,39.627449999999996,True
BTSG,7075220480.0,Healthcare,36.25899999999999,32.6254,26.90435,True
CAMT,6696975872.0,Technology,114.50540000000001,110.31109999999998,93.4299,True
CASY,23182401536.0,Consumer Cyclical,566.1084000000001,553.5105,518.72015,True
CDTX,5613776384.0,Healthcare,190.0856,136.1567,86.64091370558374,True
CELC,4958428160.0,Healthcare,99.5562,78.8783,49.24525,True
CENX,4457078784.0,Basic Materials,35.4056,31.662399999999998,25.20125,True
CFLT,10824097792.0,Technology,27.188,24.189300000000003,23.164849999999998,True
CGON,4608458752.0,Healthcare,43.3036,40.7915,32.9112,True
CHRW,21191446528.0,Industrials,161.03019999999998,147.00050000000002,123.4874,True
COGT,6066954752.0,Healthcare,37.0896,25.715100000000003,16.80515,True
COHR,31660167168.0,Technology,174.2324,143.8644,113.44655,True
COLB,6419849728.0,Financial Services,28.172200000000004,27.1237,25.4918,True
COMM,4207209984.0,Technology,18.3204,17.1205,12.291999999999998,True
CRNX,5680181248.0,Healthcare,47.69,43.5555,37.0436,True
CSX,68023861248.0,Industrials,35.7606,35.1684,33.59815,True
CVCO,5521766400.0,Consumer Cyclical,601.9144,575.0647,518.0225,True
DGRW,15835258880.0,Financial Services,89.6274,89.1504,85.5782,True
DLTR,27115483136.0,Consumer Defensive,120.2268,108.80680000000001,102.93105,True
DVY,26077198336.0,Financial Services,142.6588,141.77550000000002,137.13075,True
EA,51059138560.0,Technology,203.2254,195.82659999999998,174.49564999999998,True
EMB,16762045440.0,Financial Services,96.29260000000001,95.8442,93.51960000000001,True
EMXC,13886854144.0,Financial Services,72.6028,70.5267,65.5587,True
ENSG,10303660032.0,Healthcare,178.56040000000002,177.09189999999998,161.5698,True
EOSE,4182025216.0,Industrials,14.405,13.208499999999999,9.2635,True
ESGU,15358131200.0,Financial Services,148.9292,147.1448,138.7911,True
ESLT,33125459968.0,Industrials,553.1178000000001,523.0638,474.71645000000007,True
EWBC,15891137536.0,Financial Services,110.89280000000001,107.69069999999999,101.34309999999999,True
EXAS,19462682624.0,Healthcare,95.84219999999999,76.7735,63.408150000000006,True
FANG,44291375104.0,Energy,150.3284,146.37539999999998,143.06125,True
FCNCA,27947440128.0,Financial Services,2024.7395999999999,1927.3629999999998,1910.7266,True
FER,48224415744.0,Industrials,65.63820000000001,62.604,56.7711,True
FITB,34942836736.0,Financial Services,46.191399999999994,45.0396,42.36165,True
FIVE,10806375424.0,Consumer Cyclical,176.195,164.33759999999998,139.25869999999998,True
FLEX,24628035584.0,Technology,62.3226,60.814800000000005,52.47985,True
FLNC,3460271360.0,Utilities,20.831799999999998,17.0747,11.64195,True
FORM,6469576704.0,Technology,58.7786,48.842299999999994,40.00925,True
FOX,29559920640.0,Communication Services,62.57299999999999,58.548199999999994,54.21900000000001,True
FTAI,29438429184.0,Industrials,190.4332,180.10209999999998,149.33465,True
FYBR,9635509248.0,Communication Services,38.0278,37.71060000000001,37.08835,True
GH,14975040512.0,Healthcare,103.6842,85.2793,66.35275,True
GILD,160184139776.0,Healthcare,123.27839999999998,119.8193,114.55125,True
GMAB,20296972288.0,Healthcare,31.8556,30.6961,26.012449999999998,True
GOOG,3962768719872.0,Technology,311.6608,281.06070000000005,229.02914999999996,True
GOOGL,3962768719872.0,Technology,310.98740000000004,280.4334,228.07635,True
GPCR,5399177728.0,Healthcare,56.1808,41.1189,30.9403,True
GRAL,3939933184.0,Healthcare,94.40220000000001,77.6992,57.21375,True
GRID,3362736896.0,Financial Services,153.71339999999998,152.4094,142.13604999999998,True
