symbol,cap,sector,ma_50,ma_100,ma_200,spot_price_comparison
AAPL,4011632099328.0,Technology,259.488,240.30689999999998,226.26930000000002,True
AAXJ,3050428416.0,Financial Services,92.82960000000001,89.11,82.62234999999998,True
ABVX,8999015424.0,Healthcare,94.63,76.4471,41.592800000000004,True
ACWI,22346115072.0,Financial Services,139.11180000000002,135.4889,127.76325000000001,True
ACWX,6701309440.0,Financial Services,65.668,63.8617,60.5299,True
AEP,64676409344.0,Utilities,116.3624,113.1259,108.67375,True
AIRR,5699076608.0,Financial Services,96.4268,92.4083,82.8796,True
AKRO,4470591488.0,Healthcare,51.117599999999996,50.0184,47.97865000000001,True
AMAT,178451890176.0,Technology,218.40279999999998,198.3984,179.08415000000002,True
AMBA,3677231104.0,Technology,84.7536,77.56819999999999,67.1445,True
AMGN,181758771200.0,Healthcare,300.993,296.87199999999996,294.70955000000004,True
APA,8496079360.0,Energy,23.6754,22.0806,20.3905,True
ARGX,56207155200.0,Healthcare,814.9895999999999,730.6743000000001,661.8124,True
ARQT,3611920128.0,Healthcare,21.587400000000002,18.5102,16.3126,True
ARWR,5592518144.0,Healthcare,36.945800000000006,28.4172,21.913249999999998,True
ASND,12684488704.0,Healthcare,203.18320000000003,194.0695,176.43235,True
ATEC,3009583872.0,Healthcare,16.476599999999998,15.1126,13.12755,True
AXSM,7533664768.0,Healthcare,128.5344,120.2068,116.47335,True
AZN,282148700160.0,Healthcare,82.9982,79.3689,75.636,True
BBIO,12975744000.0,Healthcare,57.8106,53.0989,44.36495,True
BIIB,25716908032.0,Healthcare,150.8386,142.4222,136.54395,True
BKR,48233508864.0,Energy,47.7054,45.4959,42.81625,True
BND,372138344448.0,Financial Services,74.5048,73.9811,73.40315000000001,True
BNDX,109155655680.0,Financial Services,49.5872,49.44070000000001,49.2677,True
BTSG,6238386176.0,Healthcare,30.645599999999998,26.447,23.34425,True
CASY,20832661504.0,Consumer Cyclical,546.2547999999999,531.4801,487.9515,True
CDTX,5562299392.0,Healthcare,111.10459999999999,86.0209,55.0138,True
CELC,4511375360.0,Healthcare,65.1692,51.6192,31.27395,True
CHRW,17919047680.0,Industrials,138.02259999999998,126.05279999999999,110.98255,True
CINF,25940692992.0,Financial Services,158.66479999999999,154.865,148.8314,True
CNTA,3761103872.0,Healthcare,23.8328,20.2574,17.130399999999998,True
COGT,5236558336.0,Healthcare,18.699199999999998,15.2193,10.73595,True
COLB,5872973824.0,Financial Services,26.086400000000005,25.6784,24.92745,True
COMM,3810637824.0,Technology,16.0934,14.257900000000001,9.8037,True
CRNX,4067030528.0,Healthcare,41.25599999999999,36.0809,34.16825,True
CSCO,300678283264.0,Technology,70.8368,69.5432,65.7546,True
CSX,63834054656.0,Industrials,35.0502,34.6656,32.60665,True
CVCO,4584292864.0,Consumer Cyclical,552.1028,512.2085,499.87199999999996,True
CYTK,7785931264.0,Healthcare,58.375,48.904300000000006,43.59335,True
DBX,8337114112.0,Technology,29.808000000000003,28.9179,28.508599999999998,True
DGRW,16068131840.0,Financial Services,88.81219999999999,87.55869999999999,83.90035,True
DVY,24498247680.0,Financial Services,140.568,139.3265,135.38505,True
EA,50053324800.0,Technology,195.403,179.02790000000002,161.46275000000003,True
EBC,3636113408.0,Financial Services,17.8654,17.0211,16.41835,True
EMB,14888923136.0,Financial Services,95.74719999999999,94.50849999999998,92.44879999999999,True
EMXC,12596922368.0,Financial Services,69.8626,66.9271,62.22055,True
ENSG,10639793152.0,Healthcare,177.48420000000002,167.5981,152.0438,True
ESGU,14668669952.0,Financial Services,146.3854,142.75809999999998,134.3079,True
EVRG,17461743616.0,Utilities,76.168,73.54560000000001,70.4006,True
EXAS,19117623296.0,Healthcare,62.847,55.915299999999995,52.796549999999996,True
EXC,46232530944.0,Utilities,45.9008,44.946400000000004,44.54509999999999,True
EXPE,28958572544.0,Consumer Cyclical,227.11540000000002,212.05419999999998,191.35225,True
FER,45518426112.0,Industrials,61.301,57.517399999999995,52.52215,True
FIVE,8532182016.0,Consumer Cyclical,152.9096,146.0499,119.38185,True
FOX,26701903872.0,Communication Services,55.562200000000004,53.96620000000001,51.80455,True
FOXA,29659250688.0,Communication Services,61.7616,59.524499999999996,56.549099999999996,True
FROG,7006297088.0,Technology,50.8912,47.601099999999995,42.41205,True
FSLR,26817275904.0,Energy,237.5788,212.4355,179.15755000000001,True
FYBR,9490313216.0,Communication Services,37.56,37.2263,36.671899999999994,True
GH,13087872000.0,Healthcare,74.93799999999999,64.2032,54.32335,True
GILD,157119660032.0,Healthcare,118.476,116.2447,111.95565,True
GMAB,18756990976.0,Healthcare,30.2046,26.833299999999998,23.7866,True
GOOG,3616065716224.0,Technology,262.9826,232.49720000000002,200.5287,True
GOOGL,3616186302464.0,Technology,262.38500000000005,231.8053,199.34005000000002,True
GRAL,3271182592.0,Healthcare,71.7916,53.866499999999995,45.10295,True
GRID,3106996224.0,Financial Services,152.7434,147.7345,135.10225,True
GTX,3286240256.0,Consumer Cyclical,14.807199999999998,13.671199999999999,11.719,True
HOLX,16575215616.0,Healthcare,70.59,68.48530000000001,64.8051,True
HST,11976250368.0,Real Estate,16.9238,16.6692,15.91325,True
HTHT,13501159424.0,Consumer Cyclical,39.7752,36.9327,36.234849999999994,True
IBB,8292000256.0,Financial Services,153.3642,144.4364,135.89815000000002,True
IDXX,57964879872.0,Healthcare,656.1217999999999,628.8548999999999,546.6471,True
IEF,44891926528.0,Financial Services,96.8194,96.1006,95.2834,True
IEI,16992665600.0,Financial Services,119.7132,119.2591,118.44465,True
IGIB,16283167744.0,Financial Services,54.09780000000001,53.71860000000001,52.96485,True
IGSB,21402298368.0,Financial Services,52.983000000000004,52.8582,52.53005,True
ILMN,18924279808.0,Healthcare,105.21780000000001,102.34620000000001,93.6142,True
INCY,20036696064.0,Healthcare,92.04740000000001,85.13390000000001,75.0835,True
INDV,4089155328.0,Healthcare,26.3682,23.4906,17.237750000000002,True
INSM,42390233088.0,Healthcare,167.7414,143.1859,110.34469999999999,True
IONS,12091332608.0,Healthcare,69.694,57.7499,45.25755,True
IRTC,5729132544.0,Healthcare,176.6096,166.22190000000003,143.9052,True
IUSB,32924153856.0,Financial Services,46.782,46.462300000000006,46.08175,True
IUSG,24977154048.0,Financial Services,165.4152,160.5774,148.2206,True
IUSV,23218802688.0,Financial Services,100.19279999999999,98.5875,95.08234999999999,True
IXUS,48823480320.0,Financial Services,83.2428,81.0766,76.66640000000001,True
JAZZ,10751124480.0,Healthcare,138.8598,128.5442,123.49445,True
JBHT,15851774976.0,Industrials,152.7952,149.3083,147.50865,True
JEPQ,29958430720.0,Financial Services,57.6416,56.411899999999996,54.5836,True
KBWB,5720182272.0,Financial Services,76.9532,75.8082,70.1904,True
KRYS,6148049920.0,Healthcare,186.3016,166.5116,162.0456,True
LITE,17763610624.0,Technology,189.556,153.05980000000002,111.99225,True
LNT,17549056000.0,Utilities,67.0608,65.8045,63.7732,True
LSCC,9200263168.0,Technology,69.4654,64.1422,58.48545,True
MAR,79389196288.0,Consumer Cyclical,270.9142,270.0673,263.26385000000005,True
MBB,41507676160.0,Financial Services,95.38860000000001,94.52019999999999,93.67139999999999,True
MCHI,8047908864.0,Financial Services,64.1878,61.5727,57.65115,True
MDGL,12153841664.0,Healthcare,456.9608,409.1461,360.3896000000001,True
MEDP,16670517248.0,Healthcare,549.4558000000001,487.91610000000003,399.7246,True
MKSI,9672159232.0,Technology,136.49560000000002,119.5843,102.73719999999999,True
MNST,70384443392.0,Consumer Defensive,68.266,64.98320000000001,61.78,True
MRUS,7262594048.0,Healthcare,89.61160000000001,76.7288,61.617200000000004,True
NBIX,14101524480.0,Healthcare,142.3704,138.1472,126.4751,True
NDSN,13119977472.0,Industrials,230.83900000000003,225.01280000000003,214.2822,True
NTRA,31830276096.0,Healthcare,186.275,170.66300000000004,163.016,True
NTRS,24042491904.0,Financial Services,128.94299999999998,128.4519,116.15705,True
NUVL,7698384384.0,Healthcare,90.70439999999999,84.73110000000001,79.56599999999999,True
ONC,37156827136.0,Healthcare,332.301,315.6566,281.45565,True
ORLY,84872888320.0,Consumer Cyclical,100.6194,100.2413,95.37410000000001,True
PEP,200089075712.0,Consumer Defensive,145.36860000000001,144.45420000000001,142.26335,True
PFF,14055273472.0,Financial Services,31.430200000000003,31.3889,30.98125,True
PFG,18961139712.0,Financial Services,81.9948,80.70779999999999,80.2558,True
PODD,23296782336.0,Healthcare,322.2194,316.51509999999996,299.04055,True
PTCT,6300146176.0,Healthcare,67.028,58.647299999999994,54.0115,True
PTGX,5338584064.0,Healthcare,73.7108,64.6257,55.72924999999999,True
QQQ,372114685952.0,Financial Services,607.1505999999999,587.5541000000001,543.4982,True
QQQI,4976179200.0,,54.4272,53.6577,51.6742,True
QQQM,61152182272.0,Financial Services,249.9532,241.877,223.75365000000002,True
QYLD,8162762752.0,Financial Services,17.211000000000002,16.9836,16.89425,True
RDNT,6403146240.0,Healthcare,77.28479999999999,70.0072,62.37505,True
RDVY,17059271680.0,Financial Services,66.9618,65.7083,62.562850000000005,True
RNA,9260666880.0,Healthcare,55.403800000000004,47.9719,39.1602,True
ROIV,14062840832.0,Healthcare,17.6644,14.7533,12.75365,True
ROST,56589369344.0,Consumer Cyclical,155.63039999999998,148.8085,142.7339,True
RPRX,16895607808.0,Healthcare,37.0422,36.7046,34.9029,True
RVMD,13700574208.0,Healthcare,53.9042,45.92179999999999,42.372249999999994,True
SCZ,12018416640.0,Financial Services,76.3914,75.4137,70.98685,True
SHV,20707543040.0,Financial Services,110.3246,110.2977,110.28314999999999,True
SHY,23804168192.0,Financial Services,82.9208,82.7932,82.63814999999998,True
SPY,679615987712.0,Financial Services,669.1489999999999,652.9825,614.59245,True
STLD,23097536512.0,Basic Materials,147.86520000000002,138.7503,133.4947,True
TBIL,6002958336.0,Financial Services,49.936600000000006,49.9251,49.92509999999999,True
TECH,9645132800.0,Healthcare,58.839400000000005,56.363899999999994,55.6328,True
TLT,49773535232.0,Financial Services,89.9666,88.4767,88.36545,True
TMDX,4474444288.0,Healthcare,120.1324,118.28179999999999,107.13810000000001,True
TVTX,3103566080.0,Healthcare,28.8106,23.238199999999996,20.63925,True
ULTA,23117764608.0,Consumer Cyclical,530.1278,519.4497,457.17490000000004,True
USIG,14726196224.0,Financial Services,52.1946,51.82149999999999,51.25149999999999,True
UTHR,21212504064.0,Healthcare,439.7796,379.0529,344.43899999999996,True
VCIT,57995669504.0,Financial Services,84.112,83.5358,82.4117,True
VCLT,8318461952.0,Financial Services,77.652,76.64529999999999,75.66375,True
VCSH,46074351616.0,Financial Services,79.852,79.6608,79.18425,True
VGIT,41609572352.0,Financial Services,60.1638,59.892700000000005,59.476499999999994,True
VGLT,14029934592.0,Financial Services,57.196000000000005,56.3252,56.167649999999995,True
VGSH,27567243264.0,Financial Services,58.809000000000005,58.7223,58.624300000000005,True
VMBS,17010402304.0,Financial Services,47.0888,46.691500000000005,46.273649999999996,True
VONG,40377061376.0,Financial Services,121.2828,117.4325,108.20939999999999,True
VONV,15394378752.0,Financial Services,89.47219999999999,88.22309999999999,85.22755000000001,True
VSEC,3471850240.0,Industrials,168.5784,159.39980000000003,139.7841,True
VTWO,12889812992.0,Financial Services,98.1772,94.9733,88.9869,True
VXUS,532320911360.0,Financial Services,74.0578,72.2788,68.2906,True
VYMI,13499527168.0,Financial Services,85.2878,83.921,79.7296,True
WBD,57407459328.0,Communication Services,20.3946,16.3915,13.1158,True
WFRD,5258569216.0,Energy,68.4528,63.2455,57.2633,True
WGS,4235967744.0,Healthcare,126.8542,116.865,100.39744999999999,True
WWD,15753125888.0,Industrials,254.9224,252.5018,225.47665,True
XEL,47118098432.0,Utilities,79.4034,75.6186,72.45285,True
XLC,26133172224.0,Financial Services,115.25460000000001,112.404,105.84905,True
XLE,27181254656.0,Financial Services,88.73039999999999,87.9155,86.891,True
XLF,51613671424.0,Financial Services,52.956199999999995,52.871900000000004,51.3487,True
XLI,23279255552.0,Financial Services,152.982,152.1808,144.02125,True
XLU,20507334656.0,Financial Services,88.851,86.6652,82.99959999999999,True
XLV,39845195776.0,Financial Services,144.023,139.4899,139.36974999999998,True
XLY,22314149888.0,Financial Services,236.49540000000002,231.5368,219.0824,True
ZM,23996995584.0,Technology,82.7058,79.6241,78.57585,True
