symbol,cap,sector,ma_50,ma_100,ma_200,spot_price_comparison
VOD,38353842176.0,Communication Services,13.962200000000001,12.8973,11.8861,True
VONV,16724058112.0,Financial Services,95.339,92.66149999999999,89.18484999999998,True
VRTX,121132605440.0,Healthcare,461.8396,442.08920000000006,434.98395,True
VSAT,6316141568.0,Technology,40.735200000000006,37.908,28.397350000000003,True
VSEC,4707810816.0,Industrials,195.5598,182.88980000000004,163.6556,True
VTRS,18336176128.0,Healthcare,13.234599999999999,11.811,10.59075,True
VTWO,14625487872.0,Financial Services,104.5666,101.59550000000002,95.525,True
VWOB,6406513152.0,Financial Services,67.5956,67.51060000000001,66.3741,True
VXUS,613347295232.0,Financial Services,78.5048,76.42309999999999,72.9496,True
VYMI,18049021952.0,Financial Services,93.44619999999999,89.6614,85.4929,True
WBD,71253999616.0,Communication Services,28.382599999999996,24.9137,18.49455,True
WDC,96802127872.0,Technology,225.07460000000003,183.66690000000003,127.00994999999999,True
WFRD,7491484672.0,Energy,89.05239999999999,79.7219,67.31604999999999,True
WTFC,10467598336.0,Financial Services,147.3056,138.77349999999998,133.1713,True
WULF,6284414976.0,Financial Services,13.8224,13.6613,9.8966,True
WWD,23640535040.0,Industrials,333.7076,299.7192,269.1873,True
XLC,28554389504.0,Financial Services,116.79799999999999,115.6988,111.66445,True
XLF,53094551552.0,Financial Services,54.1436,53.474,52.80735000000001,True
XLI,31320774656.0,Financial Services,163.7586,158.44619999999998,153.22715,True
XLV,41661329408.0,Financial Services,155.886,151.8346,143.19235,True
ZION,9227563008.0,Financial Services,60.3442,56.70889999999999,54.788850000000004,True
ZM,27022837760.0,Technology,88.47640000000001,85.6716,82.15595000000002,True
