symbol,cap,sector,ma_50,ma_100,ma_200,spot_price_comparison
SMH,42700570624.0,Financial Services,399.0786,380.7953,344.18305,True
SNDK,103555366912.0,Technology,618.8660000000001,444.10810000000004,264.13215,True
SOXX,21378557952.0,Financial Services,344.13120000000004,324.8896,292.13855,True
SRRK,5745298944.0,Healthcare,45.252599999999994,43.6615,38.91145,True
SSRM,6421035008.0,Basic Materials,27.6792,24.8538,21.5107,True
STRC,27762245632.0,Technology,99.53299999999999,98.9651,98.22913793103447,True
STRL,12773616640.0,Industrials,409.26800000000003,368.5436,334.7098,True
STX,93631823872.0,Technology,401.0804,343.2586,264.44745,True
TER,48471302144.0,Technology,294.4716,245.09530000000004,182.0097,True
TERN,4748896256.0,Healthcare,42.55200000000001,38.337,22.667900000000003,True
TIGO,13342964736.0,Communication Services,68.9054,61.0042,52.58429999999999,True
TSEM,22105458688.0,Technology,139.55540000000002,126.6873,93.0996,True
TWST,3078460416.0,Healthcare,46.7642,39.790499999999994,35.4609,True
UTHR,24754323456.0,Healthcare,504.75199999999995,494.7792,427.14910000000003,True
VIAV,8535940096.0,Technology,28.942999999999998,23.3887,17.5465,True
VMBS,16991210496.0,Financial Services,47.2046,47.1568,46.87005,True
VNOM,17423470592.0,Energy,44.462399999999995,41.215,39.61215,True
VOD,37275525120.0,Communication Services,14.9228,13.8497,12.597349999999999,True
VONV,18481082368.0,Financial Services,96.32379999999999,94.3841,91.02015,True
VSAT,7292787712.0,Technology,46.131800000000005,41.3261,33.78075,True
VTWO,15186696192.0,Financial Services,103.9374,102.45909999999999,98.18985,True
VXUS,637577592832.0,Financial Services,79.71600000000001,77.6983,74.65785,True
VYMI,16964786176.0,Financial Services,96.23540000000001,92.6767,87.9066,True
WBD,67751686144.0,Communication Services,27.830600000000004,27.206599999999998,21.141350000000003,True
WDC,100006035456.0,Technology,275.6842,226.88100000000003,160.02065000000002,True
WWD,22305605632.0,Industrials,369.3725999999999,333.844,292.02335,True
XEL,50371813376.0,Utilities,79.4434,78.09519999999999,76.1413,True
XENE,4488157696.0,Healthcare,47.7004,45.0992,40.7659,True
XLB,6648336896.0,Financial Services,50.739200000000004,48.0105,46.3785,True
XLE,42333446144.0,Financial Services,55.61599999999999,50.5709,47.1549,True
XLU,24350916608.0,Financial Services,45.449400000000004,44.455600000000004,43.6766,True
