symbol,cap,sector,spot_price_comparison,ma_50,ma_100,ma_200
ACGL,36862246912.0,Financial Services,True,92.61410034179687,86.77585021972656,83.63967514038086
ACIW,3811656192.0,Technology,True,32.98549983978271,31.703549880981445,27.811124954223633
ACT,4940541440.0,Financial Services,True,30.140299949645996,29.07125,28.53892502784729
ADI,104993644544.0,Technology,True,196.22179992675783,194.26870025634764,186.22305068969726
AEP,47746711552.0,Utilities,True,84.98579986572265,82.72834983825683,80.43987480163574
APP,27165042688.0,Technology,True,71.3419995880127,58.93843669891358,48.876018352508545
APPF,8872982528.0,Technology,True,230.5415008544922,217.68255111694336,201.61812606811523
AVAV,5401773056.0,Industrials,True,158.75440002441405,141.4981997680664,127.36255008697509
AVT,4816360960.0,Technology,True,48.569600372314454,47.815800247192385,47.69055011749268
AZN,239028568064.0,Healthcare,True,69.96860000610351,68.07214984893798,67.28572477340698
BOKF,6090861568.0,Financial Services,True,89.38559982299805,86.57215011596679,82.40202514648438
BPMC,6643653120.0,Healthcare,True,93.5381999206543,89.14839988708496,73.05967496871948
BPOP,6599860736.0,Financial Services,True,85.792900390625,84.48195037841796,76.29607522964477
BSY,16384500736.0,Technology,True,51.298000259399416,51.00040019989014,50.63567512512207
BZ,9397248000.0,Industrials,True,19.04750011444092,16.951400060653686,16.26530002593994
CAMT,4243470080.0,Technology,True,81.48489959716797,78.93114952087403,67.99627487182617
CASY,12657661952.0,Consumer Cyclical,True,314.3942999267578,299.26899963378906,282.3829499816895
CBSH,7320079360.0,Financial Services,True,53.469199905395506,53.06689979553223,51.04784996032715
CCEP,34284253184.0,Consumer Defensive,True,70.45839920043946,68.95339981079101,65.31099981307983
CEG,67857485824.0,Utilities,True,186.23779968261718,156.41839973449706,134.3328998184204
CELH,21189742592.0,Consumer Defensive,True,81.64799987792969,70.2203498840332,63.1396416091919
COOP,5276703232.0,Financial Services,True,77.00720001220704,72.22945007324219,64.69987499237061
COST,343830855680.0,Consumer Defensive,True,734.1734008789062,716.2482000732422,643.2790512084961
CRNX,3843612416.0,Healthcare,True,44.63199996948242,41.004049949645996,33.58209998607636
CROX,8870456320.0,Consumer Cyclical,True,130.94330062866212,117.9905502319336,105.67482509613038
CRUS,5963053568.0,Technology,True,91.0439991760254,87.71959945678711,81.55114978790283
CRVL,4469646848.0,Financial Services,True,244.51260040283202,242.52090072631836,225.52105018615723
CRWD,79023120384.0,Technology,True,313.2885992431641,303.09479919433596,243.25404945373535
CVLT,4714579968.0,Technology,True,100.22840011596679,93.06960006713867,81.43765007019043
EEFT,5241002496.0,Technology,True,107.96480041503906,105.42950027465821,94.52815006256104
ESGR,4484305920.0,Financial Services,True,295.0086279296875,288.96311462402343,271.6994574737549
EWBC,10808573952.0,Financial Services,True,75.79359985351563,73.82894989013671,65.5706248664856
FCNCA,25209243648.0,Financial Services,True,1622.0004028320313,1545.2107556152343,1470.4376782226564
