symbol,cap,sector,ma_50,ma_100,ma_200,spot_price_comparison
ACGL,33470375936.0,Financial Services,96.06459999999998,94.1894,92.0949,True
ACLX,6711728128.0,Healthcare,86.5854,81.3845,77.33645,True
ACWI,28497641472.0,Financial Services,144.68859999999998,142.8815,137.78934999999998,True
AEIS,11974991872.0,Industrials,290.0296,251.0343,201.798,True
AEP,67964592128.0,Utilities,125.35060000000001,121.8506,115.63385,True
AKAM,16007226368.0,Technology,99.2384,92.2024,84.60459999999999,True
AMAT,283366391808.0,Technology,338.6362,294.2462,240.80649999999997,True
APA,13815665664.0,Energy,29.0528,26.7309,23.966000000000005,True
ASND,13619063808.0,Healthcare,225.72640000000004,216.3573,202.08809999999997,True
BIIB,26630803456.0,Healthcare,184.3082,177.11059999999998,156.86725,True
BKR,59640041472.0,Energy,57.9152,52.8025,48.200050000000005,True
BTSG,7976160768.0,Healthcare,39.9996,37.6198,30.9983,True
CAMT,7605173248.0,Technology,152.15220000000002,131.82920000000001,112.06324999999998,True
CASY,24450459648.0,Consumer Cyclical,650.7887999999999,600.14,561.74285,True
CELC,4906604544.0,Healthcare,109.4136,101.67360000000001,69.66395,True
CFLT,11083508736.0,Technology,30.5766,27.993999999999996,24.85645,True
CGON,5495043072.0,Healthcare,56.6792,48.9692,39.89905,True
CINF,24718012416.0,Financial Services,163.4224,163.2833,157.7426,True
CME,110485348352.0,Financial Services,299.0156,286.1611,278.65585,True
COKE,16862280704.0,Consumer Defensive,175.8538,165.1727,140.72375,True
CRUS,6943705088.0,Technology,134.577,128.2322,120.4273,True
DGRW,16052279296.0,Financial Services,91.49680000000001,90.4142,88.36285,True
DVY,25545046016.0,Financial Services,151.8194,146.6249,142.16875,True
EBAY,40218959872.0,Consumer Cyclical,89.9226,87.38690000000001,87.1917,True
EMB,16171521024.0,Financial Services,96.3996,96.35870000000001,94.95254999999999,True
ENSG,11627204608.0,Healthcare,196.1812,187.91370000000003,174.8078,True
EQIX,94242168832.0,Real Estate,887.2696,830.9605,816.862,True
ESGU,15483412480.0,Financial Services,148.77360000000002,148.7405,144.1851,True
ESLT,42780712960.0,Industrials,766.64,638.8855,553.6371,True
EVRG,18123161600.0,Utilities,79.30760000000001,77.1442,74.43045000000001,True
EXAS,20026060800.0,Healthcare,103.023,96.139,74.2944,True
EXC,47503011840.0,Utilities,46.5248,45.7596,45.01395,True
FANG,54311485440.0,Energy,167.9284,158.3473,150.63545,True
FCFS,8477287936.0,Financial Services,180.6384,169.7942,155.3263,True
FIVE,12543823872.0,Consumer Cyclical,207.5864,188.29170000000002,164.48075,True
HOLX,16834897920.0,Healthcare,75.156,74.8584,70.71305000000001,True
IBB,7815906304.0,Financial Services,172.0022,169.3573,153.4856,True
IGF,10020919296.0,Financial Services,65.8034,63.761799999999994,61.91780000000001,True
IUSV,23637299200.0,Financial Services,105.42300000000002,103.71809999999999,100.40050000000001,True
JAZZ,11119021056.0,Healthcare,173.52800000000002,167.09620000000004,144.035,True
LASR,3668835840.0,Technology,54.025200000000005,44.341499999999996,34.5289,True
LAUR,4751947776.0,Consumer Defensive,34.1622,32.8692,29.510650000000002,True
LITE,50433388544.0,Technology,538.4104,419.6344,272.18185,True
LNT,17668147200.0,Utilities,69.1094,67.8185,66.1271,True
LNTH,5068209152.0,Healthcare,71.5654,65.9365,65.1091,True
LRCX,285169352704.0,Technology,226.13819999999998,194.765,152.39155,True
LSTR,5065554432.0,Industrials,153.42600000000002,144.9201,138.9688,True
MBB,39762886656.0,Financial Services,95.70639999999999,95.51970000000001,94.77210000000001,True
MEOH,4322505728.0,Basic Materials,49.5892,43.7121,39.645450000000004,True
MU,476917006336.0,Technology,400.60040000000004,325.1424,231.70915000000002,True
MYRG,4035446272.0,Industrials,259.73380000000003,241.5843,214.23045000000002,True
NBIS,28228800512.0,Communication Services,99.24980000000001,98.1699,86.53469999999999,True
NVMI,14788617216.0,Technology,443.715,383.7661,330.96045,True
OSIS,4520890880.0,Technology,276.846,271.6618,251.5109,True
PAA,15288871936.0,Energy,20.2398,18.7699,18.19885,True
PDBC,5464096256.0,Financial Services,14.9652,14.273699999999998,13.7752,True
PLXS,5223361024.0,Technology,190.9352,169.20950000000002,152.96535,True
PTGX,6308766208.0,Healthcare,87.10779999999998,86.25859999999999,72.7599,True
QYLD,8300657152.0,Financial Services,17.665,17.593700000000002,17.2105,True
RDVY,20660580352.0,Financial Services,71.59639999999999,70.1186,67.36019999999999,True
REG,13694214144.0,Real Estate,74.9346,72.1706,71.7785,True
REGN,76147138560.0,Healthcare,766.5715999999999,745.0472,651.77685,True
ROIV,19824918528.0,Healthcare,25.801600000000004,23.3723,18.1791,True
ROST,68684533760.0,Consumer Cyclical,198.232,185.59220000000002,164.3383,True
RPRX,19433345024.0,Healthcare,43.70439999999999,41.310100000000006,38.64705,True
SBRA,4939534848.0,Real Estate,19.7394,19.2645,18.8645,True
SBUX,105442213888.0,Consumer Cyclical,95.815,90.3585,89.5791,True
SEDG,3122748160.0,Energy,36.4812,34.9914,32.18355,True
SLAB,6797154304.0,Technology,183.48579999999998,157.5082,146.91369999999998,True
SMH,46300229632.0,Financial Services,400.23019999999997,378.5711,338.43269999999995,True
SNDK,104753881088.0,Technology,573.9084,402.84119999999996,236.4609,True
SOXX,20732190720.0,Financial Services,344.4771999999999,322.3487,287.1878,True
SPY,643047555072.0,Financial Services,683.8908,681.8365000000001,660.3642500000001,True
SQQQ,3645196032.0,Financial Services,69.77680000000001,69.4712,46.64485,True
SRRK,5128377344.0,Healthcare,45.037200000000006,42.186099999999996,38.35595,True
STRC,27637315584.0,Technology,99.51799999999999,98.9023,98.13484848484849,True
STX,89678159872.0,Technology,386.0746,330.31449999999995,252.16549999999998,True
TERN,4363363840.0,Healthcare,39.674800000000005,34.730199999999996,20.491750000000003,True
TIGO,12027425792.0,Communication Services,65.0998,58.459300000000006,50.845,True
TSEM,18286735360.0,Technology,129.86880000000002,118.1148,86.89385,True
UTHR,22977986560.0,Healthcare,491.0996,484.796,415.8859,True
VCSH,48279199744.0,Financial Services,79.7722,79.7663,79.63995,True
VMBS,16922394624.0,Financial Services,47.28339999999999,47.1888,46.817400000000006,True
VNOM,18030872576.0,Energy,42.699000000000005,40.3113,39.349849999999996,True
VONV,18234333184.0,Financial Services,96.69539999999999,94.0467,90.57610000000001,True
VRTX,115315998720.0,Healthcare,469.1822,454.56160000000006,438.5136,True
WBD,67999682560.0,Communication Services,28.0614,26.7277,20.365650000000002,True
WDC,99372040192.0,Technology,263.3288,214.4778,149.7553,True
XEL,47895023616.0,Utilities,78.819,78.2937,75.67609999999999,True
XLC,26820886528.0,Financial Services,116.45360000000001,115.79969999999999,113.24995000000001,True
XLI,27803451392.0,Financial Services,169.3712,161.9255,156.22825,True
XLP,17084881920.0,Financial Services,85.1506,81.4646,80.96730000000001,True
XLV,38122766336.0,Financial Services,155.315,153.8809,145.28305,True
