symbol,cap,sector,spot_price_comparison,ma_50,ma_100,ma_200
ADP,119257956352.0,Technology,True,301.8840008544922,299.87330047607423,280.38860061645505
AEP,56389898240.0,Utilities,True,100.18219985961915,98.14759994506836,96.9333999633789
ALHC,3209349376.0,Healthcare,True,14.267600040435791,13.051300010681153,11.178275039196015
ALKS,5578473472.0,Healthcare,True,32.23599998474121,30.565400009155272,28.436550045013426
ALTR,9565261824.0,Technology,True,110.69919982910156,107.97749992370605,99.93189998626708
ARGX,37381382144.0,Healthcare,True,636.744501953125,617.4507501220703,550.5584997558594
ASND,10081984512.0,Healthcare,True,138.47659912109376,134.51854972839357,134.38532470703126
ATAT,4235862272.0,Consumer Cyclical,True,28.249599952697753,27.48214994430542,23.534874987602233
BECN,7484749312.0,Industrials,True,114.72259994506835,108.97959983825683,99.93779975891113
CCEP,39368769536.0,Consumer Defensive,True,80.64260025024414,78.9220002746582,77.52355018615722
CHKP,25188855808.0,Technology,True,207.57660034179688,196.41990005493165,187.71969985961914
CME,95088001024.0,Financial Services,True,242.6002001953125,237.06240005493163,222.18009994506835
COKE,11385420800.0,Consumer Defensive,True,1349.2405932617187,1295.7527917480468,1240.416694946289
COOP,6503100928.0,Financial Services,True,103.7872004699707,99.56450004577637,93.66270004272461
CSCO,238458699776.0,Technology,True,61.642799835205075,59.79879985809326,54.292600021362304
CVCO,3999282944.0,Consumer Cyclical,True,497.89219543457034,482.3456970214844,435.87614868164064
CWST,6812305920.0,Industrials,True,109.09039978027344,107.98849983215332,104.94029994964599
EBAY,30569598976.0,Consumer Cyclical,True,66.57260017395019,64.70350002288818,61.226699924468996
ESGR,4942994944.0,Financial Services,True,328.97339782714846,326.54009887695315,323.050350189209
EVRG,15435904000.0,Utilities,True,64.89979995727539,63.577899856567385,60.44599988937378
EXC,44197109760.0,Utilities,True,41.17240005493164,39.80990005493164,38.66795009613037
EXEL,10170874880.0,Healthcare,True,35.27500007629394,34.587599964141845,29.49729991912842
FOXA,22804500480.0,Communication Services,True,52.55560020446777,49.17740009307861,43.645450077056886
FUTU,15974766592.0,Financial Services,True,100.4534001159668,95.03640022277833,83.28545013427734
FYBR,8938046464.0,Communication Services,True,35.68139991760254,35.32870002746582,32.543650007247926
GILD,138358390784.0,Healthcare,True,101.63179946899415,96.43839973449707,85.73874979019165
HEES,3429009152.0,Industrials,True,84.4789998626709,69.98349990844727,58.49789991378784
IDCC,5648425472.0,Technology,True,197.49139923095703,189.30389907836914,159.62789981842042
INSM,14002083840.0,Healthcare,True,75.99679992675782,73.91689994812012,72.37254995346069
ITCI,13974157312.0,Healthcare,True,122.25300064086915,103.28290000915527,88.50985004425048
JAZZ,8434226176.0,Healthcare,True,129.35420043945314,124.5226001739502,116.96830009460449
JD,66429513728.0,Consumer Cyclical,True,39.43199974060059,38.506049728393556,34.19242488861084
LNT,16215233536.0,Utilities,True,60.64960006713867,60.56780010223389,58.1798000907898
LOPE,4836251136.0,Consumer Defensive,True,173.78800079345703,165.66599990844728,153.92209983825683
MAT,6590791680.0,Consumer Cyclical,True,19.799600067138673,19.34400001525879,18.792600011825563
MDGL,7547564544.0,Healthcare,True,326.1088012695312,312.3926997375488,281.9062998962402
NTES,64939216896.0,Communication Services,True,100.29299911499024,93.39869964599609,91.19334987640381
ORLY,76448342016.0,Consumer Cyclical,True,1287.74740234375,1253.3597009277344,1171.9395529174806
PAA,14039064576.0,Energy,True,19.624799919128417,18.49919994354248,18.079200077056885
PAGP,4976245248.0,Energy,True,20.896399993896484,19.732299976348877,19.221249990463257
PAYX,52504391680.0,Technology,True,146.74879852294922,144.63459884643555,136.087049369812
PCH,3574611456.0,Real Estate,True,43.56339973449707,42.84090000152588,42.529749927520754
PLMR,3517246720.0,Financial Services,True,114.9095997619629,108.7406997680664,99.64049980163574
PTCT,4397363712.0,Healthcare,True,48.54020004272461,46.34439998626709,40.45850001335144
PYCR,4071692800.0,Technology,True,21.994000015258788,19.718749980926514,16.39899998664856
QFIN,7236388864.0,Financial Services,True,40.32699996948242,37.75035001754761,30.534925022125243
ROP,61476839424.0,Technology,True,556.1719989013671,552.7447988891602,551.3508494567872
RPRX,19178592256.0,Healthcare,True,31.34079990386963,28.76460000991821,28.14859998703003
RYAAY,25275017216.0,Industrials,True,45.60979988098145,45.25940002441406,44.86369775772095
SSNC,20086142976.0,Technology,True,82.6268002319336,78.7336003112793,74.01225008010864
TGTX,6232577536.0,Healthcare,True,31.899199829101562,31.070449905395506,25.93837493419647
TMUS,297782935552.0,Communication Services,True,242.74700012207032,237.10340057373048,213.86855026245118
TTWO,36138438656.0,Communication Services,True,197.01120025634765,187.76239929199218,170.7516497039795
VRSK,40270430208.0,Industrials,True,287.3997998046875,284.0350988769531,276.36544914245604
VRSN,22482636800.0,Technology,True,222.66620025634765,205.51280044555665,193.08655036926268
WMG,16935147520.0,Communication Services,True,32.472899742126465,32.32534980773926,31.174924936294556
WTW,33339248640.0,Financial Services,True,323.4708001708984,316.8856994628906,296.54994956970216
WWD,10816264192.0,Industrials,True,184.18840057373046,178.29200042724608,174.14130020141602
ZLAB,4152925952.0,Healthcare,True,29.41119976043701,28.908799800872803,24.305399932861327
ZS,30941902848.0,Technology,True,197.34679962158202,196.93850006103514,189.31185012817383
