symbol,cap,sector,spot_price_comparison,ma_50,ma_100,ma_200
ABNB,106249183232.0,Consumer Cyclical,True,152.23369934082032,142.09874954223633,137.5492498779297
ACLX,3760437760.0,Healthcare,True,64.16930023193359,57.51435005187988,46.04182507514954
ACT,4868337152.0,Financial Services,True,28.1742000579834,28.136400012969972,27.724300031661986
APGE,3715870464.0,Healthcare,True,43.86740013122559,32.76480012893677,27.843114346095494
APP,23976421376.0,Technology,True,53.51567390441895,46.38843685150147,40.27444341659546
AXON,23810934784.0,Industrials,True,279.06110107421875,257.12604995727537,228.1046752166748
AZPN,12725328896.0,Technology,True,194.8711001586914,194.55724975585937,189.95812507629395
BECN,6116992000.0,Industrials,True,86.2029997253418,83.82609977722169,81.38219989776611
BL,3873305344.0,Technology,True,60.97596000671387,59.42367980957031,56.86258996963501
BRKR,12900461568.0,Healthcare,True,80.72939971923829,73.4862999343872,70.3648498916626
CART,10220236800.0,Consumer Cyclical,True,29.493199882507323,27.123649883270264,27.087480545043945
CDNS,86469033984.0,Technology,True,299.48819946289063,281.899599609375,258.4357498931885
CEG,58354102272.0,Utilities,True,142.1754005432129,130.3344999694824,116.64209999084473
CELH,21399496704.0,Consumer Defensive,True,68.57689964294434,61.013116607666014,57.80717496871948
COIN,67654082560.0,Financial Services,True,176.74683059692381,152.82671531677246,115.58635765075684
CPRT,54923517952.0,Industrials,True,51.54620002746582,49.911700019836424,47.1640500831604
CRNX,3447990784.0,Healthcare,True,39.15090003967285,35.82765003204346,28.881400027275085
CROX,8637371392.0,Consumer Cyclical,True,114.28199996948243,104.81289985656738,102.81879997253418
CSGP,38762098688.0,Real Estate,True,85.75969985961915,84.27334983825683,83.16782524108886
CVCO,3289820160.0,Consumer Cyclical,True,355.43619934082034,327.85159881591795,302.25120018005373
CWST,5618314240.0,Industrials,True,89.94690017700195,86.09665008544921,84.02532508850098
DASH,55411167232.0,Communication Services,True,118.89520034790038,106.95125007629395,92.90657497406006
DKNG,21726187520.0,Consumer Cyclical,True,41.25290008544922,38.30635005950928,33.4824250125885
DOCU,11969532928.0,Technology,True,56.390400085449215,52.779900093078616,50.45485000610351
DSGX,7913330176.0,Technology,True,88.63719985961914,84.50339996337891,79.8208500289917
DXCM,53220347904.0,Healthcare,True,124.67259979248047,118.64179992675781,113.98100002288818
ENTG,21458491392.0,Technology,True,128.9790986633301,117.56234939575195,108.87127460479736
ERIE,20954132480.0,Financial Services,True,370.10130126953123,337.43035095214844,298.31857597351075
EWBC,10788611072.0,Financial Services,True,72.99129974365235,69.12504985809326,61.91177488327026
FANG,34987212800.0,Energy,True,169.6688995361328,162.45254959106444,154.67277462005615
FAST,44059709440.0,Industrials,True,71.3397998046875,66.55989978790284,61.70649991989136
FITB,24946157568.0,Financial Services,True,34.623900146484374,32.41204999923706,29.351675004959105
FTAI,6663351808.0,Industrials,True,55.165700073242185,49.084550018310544,41.310249938964844
FTRE,3448157952.0,Healthcare,True,34.54349998474121,33.15934991836548,31.515703042348225
GGAL,5045268992.0,Financial Services,True,20.98550012588501,18.149050064086914,16.795275053977967
GOOG,1860626939904.0,Communication Services,True,144.31329956054688,140.1934494781494,135.10582489013672
GOOGL,1859930292224.0,Communication Services,True,143.04860076904296,138.8477003479004,134.04665031433106
HOOD,16336538624.0,Financial Services,True,13.839699935913085,12.143399968147278,11.336299965381622
IBOC,3379774208.0,Financial Services,True,53.04360008239746,50.821100082397464,48.00580011367798
KRYS,4803376128.0,Healthcare,True,138.10659927368164,124.8505997467041,122.65779991149903
LAMR,11964686336.0,Real Estate,True,109.83415008544922,105.10577476501464,97.71208732604981
LLYVA,3876558080.0,Communication Services,True,37.26170036315918,35.77305027008057,34.45055222201657
LLYVK,3876527360.0,Communication Services,True,38.23930389404297,36.709552097320554,35.16452672209921
LNW,9544363008.0,Consumer Cyclical,True,90.83740005493163,86.84989959716796,79.24984966278076
LYFT,7962157056.0,Technology,True,15.293799953460693,13.844799995422363,12.333900022506715
MCHP,47597371392.0,Technology,True,86.21375,84.90867515563964,83.70903739929199
MMYT,7440414208.0,Consumer Cyclical,True,57.46159973144531,50.52699977874756,42.48039992332458
MNST,62089179136.0,Consumer Defensive,True,57.2656999206543,56.37624988555908,56.02042495727539
MTSI,7040595456.0,Technology,True,88.31779983520508,86.2181999206543,79.47900003433227
MU,132067164160.0,Technology,True,89.34079986572266,83.64250007629394,75.3913501548767
NDAQ,35340087296.0,Financial Services,True,57.71000022888184,56.103800201416014,53.36560005187988
NFLX,271791161344.0,Communication Services,True,571.7205017089843,517.9195504760742,466.85672485351563
NICE,17055509504.0,Technology,True,228.02274963378906,208.9075747680664,201.59043754577635
NTAP,21675776000.0,Technology,True,92.66559951782227,88.09449951171875,82.1097998046875
NTNX,15874055168.0,Technology,True,58.84640007019043,50.889100036621095,41.39522505760193
NTRA,11089810432.0,Healthcare,True,75.73320053100586,65.32670024871827,57.21200017929077
NVDA,2397825138688.0,Technology,True,740.2119909667969,609.5146957397461,524.9097985839844
NVEI,4081313280.0,Technology,True,24.936600112915038,23.261100082397462,22.90190001487732
NVMI,5304801280.0,Technology,True,159.83750030517578,141.41944999694823,127.763775100708
OKTA,17603469312.0,Technology,True,92.38176025390625,84.31803016662597,80.05866500854492
ORLY,67548499968.0,Consumer Cyclical,True,1058.351102294922,1009.9729516601562,970.734475402832
PCAR,64589598720.0,Industrials,True,107.90260025024413,100.23040008544922,92.08805011749267
PI,3489600768.0,Technology,True,106.25120010375977,93.45420009613036,81.6343249320984
POOL,15735009280.0,Industrials,True,391.0098986816406,375.98704986572267,365.9997755432129
PPC,8065101824.0,Consumer Defensive,True,29.868399887084962,28.191399898529053,25.995499954223632
QCOM,187755839488.0,Technology,True,155.73259979248047,143.6239998626709,129.45044998168945
RDNT,3543876096.0,Healthcare,True,40.39210006713867,36.81095018386841,33.816475038528445
RUSHA,4049115904.0,Consumer Cyclical,True,46.968600006103514,44.278999977111816,42.475549926757814
SLM,4719897088.0,Financial Services,True,20.012000160217283,18.172500162124635,16.555550088882445
STLD,22943547392.0,Basic Materials,True,125.44870071411133,120.12615020751953,112.16392524719238
STRL,3500634624.0,Industrials,True,90.73450012207032,81.78475002288819,74.78707500457763
TSCO,28199790592.0,Consumer Cyclical,True,240.2349005126953,223.83965057373047,218.8794253540039
UFPI,7319597056.0,Basic Materials,True,115.39499984741211,114.38859992980957,106.62360008239746
VRRM,4143053824.0,Industrials,True,22.738200035095215,21.88810001373291,20.62404998779297
WDC,21198821376.0,Technology,True,58.276000061035155,53.014299926757815,47.38684991836548
WFRD,8564762624.0,Energy,True,101.39620056152344,97.31860023498535,89.8945500946045
WIRE,3878155776.0,Industrials,True,226.62,212.56910003662108,192.93325004577636
WWD,9043568640.0,Industrials,True,140.83039947509766,137.06309936523436,130.15304969787599
