symbol,cap,sector,spot_price_comparison,ma_50,ma_100,ma_200
AMAT,200560377856.0,Technology,True,213.48360015869142,204.76859970092772,176.33184944152833
AMKR,9775410176.0,Technology,True,32.65879981994629,32.20420000076294,29.41355001449585
ASML,416600260608.0,Technology,True,951.8780932617187,950.9897473144531,808.4505737304687
AVGO,813230850048.0,Technology,True,1385.8040966796875,1338.6016735839844,1149.7308374023437
CAMT,5308400640.0,Technology,True,94.88789993286133,87.81764945983886,75.21912483215333
CASY,13760219136.0,Consumer Cyclical,True,331.1414990234375,314.7388998413086,294.4109997558594
COST,385038680064.0,Consumer Defensive,True,781.4054016113281,754.6731005859375,677.7463516235351
CROX,9636826112.0,Consumer Cyclical,True,139.66109954833985,131.02624984741212,112.0433249282837
CRUS,6679734272.0,Technology,True,104.16849960327148,96.80684959411622,86.17797477722168
CRWD,92668215296.0,Technology,True,328.8901000976563,323.45024932861327,268.37602439880374
CVLT,5133493760.0,Technology,True,106.97110000610351,101.65035003662109,86.80362506866454
DRS,6734277632.0,Industrials,True,22.8307999420166,22.084699935913086,20.31865002632141
FTAI,9555332096.0,Industrials,True,78.53699981689454,68.92025001525879,54.78262496948242
GLNG,3071990272.0,Energy,True,26.14770004272461,24.335900058746336,23.49020004272461
HALO,6445155328.0,Healthcare,True,43.371099853515624,41.055149993896485,39.293175048828125
HON,139155193856.0,Industrials,True,200.8392596435547,199.81707946777342,196.3351898956299
HOOD,18809989120.0,Financial Services,True,19.375199966430664,17.508449935913085,13.886099970340728
INSM,10497524736.0,Healthcare,True,36.84459983825683,32.268999862670896,29.365699911117552
ISRG,153064505344.0,Healthcare,True,394.9181982421875,391.18059906005857,349.6224998474121
ITCI,8018420736.0,Healthcare,True,69.22580032348633,69.07119995117188,64.02919996261596
KLAC,112929505280.0,Technology,True,736.5232995605469,703.9801519775391,612.9546759033203
LRCX,139137187840.0,Technology,True,946.7215942382812,937.2490991210938,814.6608010864257
MMYT,8922607616.0,Consumer Cyclical,True,74.20509986877441,68.2673498916626,55.38622489929199
MPWR,40404574208.0,Technology,True,719.0041516113281,704.8907244873047,615.861812133789
MRUS,3612379392.0,Healthcare,True,47.92460037231445,45.989750175476075,35.535725107192995
MU,161526530048.0,Technology,True,124.93740005493164,111.07189987182618,93.17985000610352
NFLX,292318937088.0,Communication Services,True,618.5885998535156,607.8213519287109,524.4644253540039
NTAP,26245928960.0,Technology,True,111.3722004699707,103.95730018615723,92.4889998626709
NVMI,6686894080.0,Technology,True,196.70049926757812,182.42039962768555,150.8763998413086
OLED,9767556096.0,Technology,True,173.51667694091796,172.31128829956054,169.38354415893554
OLLI,6053955072.0,Consumer Defensive,True,78.40550018310547,77.29895011901856,76.14630004882812
PODD,13746302976.0,Healthcare,True,178.88619934082033,178.58309936523438,177.60609951019288
QCOM,240877436928.0,Technology,True,189.70340057373048,175.29120040893554,150.14175022125244
RNA,4068279808.0,Healthcare,True,27.78560001373291,23.335100059509276,15.376375031471252
SKYW,3212708096.0,Industrials,True,74.70879989624024,69.21859981536865,57.38204990386963
STEP,4847774208.0,Financial Services,True,39.186399917602536,36.86944999694824,33.231475019454955
STX,21541806080.0,Technology,True,92.57909973144531,91.1027498626709,82.8393748664856
TMUS,208290021376.0,Communication Services,True,167.42140075683594,164.9593997192383,157.05600006103515
UTHR,13714794496.0,Healthcare,True,262.6788003540039,245.3068997192383,236.5275495147705
VRSK,38123474944.0,Industrials,True,243.69979949951173,241.55229949951172,239.91609954833984
WING,12140383232.0,Consumer Cyclical,True,383.6846002197266,359.1569000244141,287.5702754211426
