symbol,cap,sector,spot_price_comparison,ma_50,ma_100,ma_200
AAON,7197706752.0,Industrials,True,83.21340042114258,76.14570014953614,68.7115668106079
ACIW,3402023424.0,Technology,True,31.538399963378907,30.31169994354248,26.643700017929078
ACT,4673521664.0,Financial Services,True,28.790999984741212,28.519899978637696,28.08900001525879
ADI,95809421312.0,Technology,True,193.230400390625,191.86700088500976,185.66625061035157
ADP,101042266112.0,Industrials,True,247.7652001953125,240.89400039672853,240.253150100708
AEP,42922352640.0,Utilities,True,82.24110000610352,81.23875,80.32297485351563
ALPN,4224062976.0,Healthcare,True,36.12440013885498,27.352200040817262,19.615425024032593
AMAT,175610085376.0,Technology,True,198.67499908447266,177.6175993347168,159.999849319458
AMZN,1942392274944.0,Consumer Cyclical,True,175.9549996948242,163.3597996520996,148.41950019836426
ANSS,29138556928.0,Technology,True,338.43300048828127,329.4858993530273,318.30225036621096
APP,24453728256.0,Technology,True,62.047473678588865,51.106386756896974,43.775793361663816
ARCB,3540377600.0,Industrials,True,139.31460083007812,128.59390029907226,116.74605010986328
ARCC,12373215232.0,Financial Services,True,20.26119800567627,20.158998985290527,19.734199504852295
ASML,388848713728.0,Technology,True,956.2646008300782,846.7447021484375,747.540500793457
ASND,8404407296.0,Healthcare,True,148.47619903564453,133.81964965820313,113.1963247680664
AVGO,626803539968.0,Technology,True,1300.2586474609375,1187.9232238769532,1029.284913330078
AXNX,3436099072.0,Healthcare,True,68.07679946899414,64.95329978942871,60.08844989776611
AXON,23371745280.0,Industrials,True,295.98550079345705,270.7651498413086,236.25052497863769
BECN,6235730944.0,Industrials,True,90.23939956665039,87.19759986877442,82.84984992980957
BKNG,120979349504.0,Consumer Cyclical,True,3593.9049853515626,3493.286789550781,3242.1903881835938
BL,3895411456.0,Technology,True,62.167960205078124,60.99887989044189,57.594289989471434
BOKF,5599257088.0,Financial Services,True,86.12570007324219,83.55095001220702,81.97082511901856
BPOP,6009774592.0,Financial Services,True,84.53920043945313,82.05650024414062,73.86125017166138
CACC,6791317504.0,Financial Services,True,553.9231982421875,528.3793014526367,503.51645111083985
CART,10032355328.0,Consumer Cyclical,True,33.04459999084472,28.7730499458313,28.135629307140004
