symbol,cap,sector,ma_50,ma_100,ma_200,spot_price_comparison
AAL,10119087104.0,Industrials,13.966600000000001,13.196599999999998,12.1391,True
ABVX,8842159104.0,Healthcare,114.4602,98.6627,56.898599999999995,True
ACWI,24340051968.0,Financial Services,140.7774,138.41129999999998,130.48825,True
ACWX,7357477376.0,Financial Services,66.42559999999999,65.29939999999999,61.93935,True
ADI,134075580416.0,Technology,254.8062,249.00209999999998,232.27294999999998,True
AEIS,7902773248.0,Industrials,209.72560000000001,187.18669999999997,152.6201,True
AIQ,5941633536.0,Financial Services,50.8912,49.2663,44.7381,True
AIRR,6479074816.0,Financial Services,98.23379999999999,95.98809999999999,86.334,True
AKAM,12552242176.0,Technology,84.21780000000001,80.1595,79.14744999999999,True
AKRO,4498738176.0,Healthcare,53.061400000000006,50.2851,48.269947916666666,True
ALHC,3951717888.0,Healthcare,18.2052,17.3106,16.3673,True
AMAT,204729122816.0,Technology,245.10379999999998,216.62420000000003,191.45655,True
APGE,4138839040.0,Healthcare,67.0432,53.80480000000001,46.1505,True
APP,227735175168.0,Technology,633.6744,595.835,464.74775,True
ARWR,9178918912.0,Healthcare,52.4776,40.7442,27.890949999999997,True
ASND,12850208768.0,Healthcare,206.13400000000001,202.75550000000004,184.34845,True
AXSM,9207364608.0,Healthcare,144.3174,131.7284,119.69265,True
AZN,285035102208.0,Healthcare,88.5166,84.4109,77.7248,True
BBIO,14572230656.0,Healthcare,68.635,60.3558,49.64149999999999,True
BIDU,44310327296.0,Communication Services,122.35979999999999,118.11059999999999,102.97184999999999,True
BND,383851921408.0,Financial Services,74.399,74.2832,73.58505,True
BTSG,6754193408.0,Healthcare,34.727599999999995,30.5573,25.55015,True
CDTX,5601350656.0,Healthcare,177.792,128.252,80.70455,True
CELC,4615021056.0,Healthcare,91.1044,71.6292,43.010549999999995,True
CENX,3657122048.0,Basic Materials,31.281999999999996,28.688200000000002,23.475,True
CHDN,7933736448.0,Consumer Cyclical,107.109,102.43130000000001,102.0598,True
CHRW,18991732736.0,Industrials,152.6852,140.7008,118.89035,True
COHR,28680001536.0,Technology,159.3272,131.7088,105.5505,True
COLB,6041575936.0,Financial Services,27.4592,26.7571,25.23085,True
CSCO,304352821248.0,Technology,75.64399999999999,71.9373,67.6582,True
CSX,67502465024.0,Industrials,35.7338,35.0791,33.1954,True
CVCO,4723006976.0,Consumer Cyclical,575.701,553.9550999999999,509.05909999999994,True
DGRW,16112349184.0,Financial Services,89.26520000000001,88.6891,84.8768,True
DLTR,25813516288.0,Consumer Defensive,111.5224,106.0433,98.7458,True
EA,50961162240.0,Technology,202.232,191.8527,170.59509999999997,True
EMB,15708623872.0,Financial Services,96.3058,95.53110000000001,93.15875,True
EMXC,13301671936.0,Financial Services,71.4272,68.9625,64.22155,True
ESGU,15204422656.0,Financial Services,148.44299999999998,145.8367,136.9997,True
ESLT,26775504896.0,Industrials,499.62,494.11869999999993,456.10525,True
EWBC,15463245824.0,Financial Services,107.10520000000001,106.0064,99.6417,True
EXAS,19243356160.0,Healthcare,86.2386,69.39040000000001,59.68600000000001,True
EXEL,11751420928.0,Healthcare,41.978,40.3703,40.3428,True
EXPE,33149837312.0,Consumer Cyclical,255.50900000000001,235.5072,202.20845,True
FCNCA,26688937984.0,Financial Services,1925.0996,1896.8587999999997,1889.6104500000001,True
FER,46586372096.0,Industrials,64.6854,60.9909,55.33995,True
FIBK,3569668864.0,Financial Services,33.12,32.431,30.227899999999998,True
FITB,30942113792.0,Financial Services,44.3236,44.26570000000001,41.70615,True
FIVE,10373302272.0,Consumer Cyclical,165.4906,156.7398,131.3073,True
FOX,29316108288.0,Communication Services,59.796400000000006,56.851099999999995,53.17585,True
FOXA,32991344640.0,Communication Services,66.9898,63.2642,58.4808,True
FROG,7389620736.0,Technology,59.5122,53.587199999999996,46.11085,True
FSLR,28031997952.0,Energy,258.226,234.8901,194.31144999999998,True
FTAI,20191479808.0,Industrials,170.3696,166.32890000000003,140.25395,True
FYBR,9530368000.0,Communication Services,37.897600000000004,37.5739,36.95685,True
GEHC,37462818816.0,Healthcare,78.9234,76.7357,74.4574,True
GOOG,3786822647808.0,Technology,297.3278,265.1897,218.392,True
GOOGL,3777168408576.0,Technology,296.5994,264.50969999999995,217.33555,True
GPCR,4003761664.0,Healthcare,44.293600000000005,33.726,27.280049999999996,True
HAS,11507636224.0,Consumer Cyclical,79.5466,78.3973,72.50569999999999,True
HOLX,16604435456.0,Healthcare,74.493,70.8506,66.28315,True
HSIC,9266211840.0,Healthcare,72.0534,69.52810000000001,69.50274999999999,True
HST,12189375488.0,Real Estate,17.476799999999997,17.1624,16.160800000000002,True
HTHT,14463332352.0,Consumer Cyclical,44.645,40.7894,37.7327,True
IBB,8446883840.0,Financial Services,165.4198,154.3576,140.3306,True
IEF,45465989120.0,Financial Services,96.75299999999999,96.5654,95.61280000000001,True
IEI,17615196160.0,Financial Services,119.6666,119.5889,118.80959999999999,True
IGIB,16969270272.0,Financial Services,54.03200000000001,53.9729,53.20715,True
ILMN,20041248768.0,Healthcare,123.07860000000001,110.5971,98.67465,True
INDV,4479966208.0,Healthcare,32.3752,28.077500000000004,20.56495,True
IUSB,33986846720.0,Financial Services,46.732600000000005,46.653999999999996,46.1998,True
IUSG,26281920512.0,Financial Services,167.40219999999997,164.3334,152.16345,True
IUSV,24420947968.0,Financial Services,101.79439999999998,100.34970000000001,96.19375,True
IXUS,50846289920.0,Financial Services,84.00540000000001,82.7745,78.46725,True
JBHT,18510088192.0,Industrials,179.1684,160.3595,151.27335,True
JEPQ,31893657600.0,Financial Services,58.3226,57.4164,54.974250000000005,True
KBWB,5543939072.0,Financial Services,79.97,78.2816,72.26060000000001,True
KLAC,159652200448.0,Technology,1197.5346,1091.8375999999998,942.39245,True
KRYS,7149043712.0,Healthcare,217.28619999999998,189.4752,170.1534,True
LITE,25617158144.0,Technology,283.5654,215.7539,147.42430000000002,True
LRCX,215007215616.0,Technology,159.3048,139.62050000000002,112.04335,True
LSCC,10064753664.0,Technology,70.984,69.60079999999999,60.0886,True
MAR,83253460992.0,Consumer Cyclical,291.5328,278.4464,267.22090000000003,True
MBB,39479074816.0,Financial Services,95.39179999999999,95.0833,93.98025000000001,True
MDB,34159306752.0,Technology,375.84039999999993,335.4056,265.4552,True
MDGL,12916396032.0,Healthcare,531.086,477.83329999999995,392.0716,True
MKSI,10733410304.0,Technology,152.2608,134.9001,111.14135,True
MNST,74908041216.0,Consumer Defensive,72.5228,68.89620000000001,64.726,True
MTSI,12834520064.0,Technology,166.2816,147.5453,134.563,True
MU,319520243712.0,Technology,240.0032,196.4786,148.07995,True
MYRG,3391739136.0,Industrials,221.5226,205.83239999999998,181.04415,True
NDSN,13421647872.0,Industrials,235.70239999999998,230.5909,217.68290000000002,True
NTRS,25831540736.0,Financial Services,131.839,130.68349999999998,119.87185000000001,True
NVDA,4540715237376.0,Technology,186.3574,182.9634,160.12775,True
NVMI,9689424896.0,Technology,320.73600000000005,305.86859999999996,264.10360000000003,True
ON,22145943552.0,Technology,51.623400000000004,50.7778,48.91045,True
PAAS,18994276352.0,Basic Materials,42.4796,39.2316,33.0107,True
PCAR,57514475520.0,Industrials,104.27539999999999,101.35060000000001,97.9166,True
PCVX,6039952896.0,Healthcare,45.452799999999996,40.1477,38.5377,True
