symbol,cap,sector,spot_price_comparison,ma_50,ma_100,ma_200
AAON,8429423616.0,Industrials,True,90.31580017089844,84.88802314758301,81.9065616607666
ACVA,3456659456.0,Consumer Cyclical,True,18.310000133514404,18.118500070571898,17.053675050735475
ADMA,4656998400.0,Healthcare,True,15.681299896240235,12.741105966567993,9.066252979040145
APGE,3311870720.0,Healthcare,True,47.925100021362304,46.58669994354248,44.38175004005432
APP,42145456128.0,Technology,True,87.76370010375976,84.38195014953614,69.4893934249878
AXON,29722617856.0,Industrials,True,346.5974005126953,320.4814862060547,299.66341789245604
AXSM,4600338944.0,Healthcare,True,87.8075,82.08980018615722,80.77849994659424
AZPN,14900230144.0,Technology,True,209.93019958496095,206.7868994140625,203.89342475891112
CARG,3137249280.0,Consumer Cyclical,True,26.93280002593994,25.68949998855591,24.369299974441528
CART,10834404352.0,Consumer Cyclical,True,34.72809993743896,34.047499904632566,31.97472490310669
CORT,4414787072.0,Healthcare,True,35.3029997253418,32.37439985275269,28.5850998878479
CSWI,5961597952.0,Industrials,True,312.0788000488281,284.5829209899902,252.7605606842041
CVCO,3596527360.0,Consumer Cyclical,True,398.6575994873047,378.0669497680664,365.7445245361328
DNLI,4425229824.0,Healthcare,True,24.717600059509277,22.476199922561644,20.70750002384186
EBAY,30670080000.0,Consumer Cyclical,True,57.4863998413086,55.027449951171874,50.592299938201904
ERIE,27243560960.0,Financial Services,True,459.7296044921875,416.9510528564453,390.43955154418944
EVRG,14176911360.0,Utilities,True,58.5515998840332,56.140449905395506,53.77199987411499
EXC,40290136064.0,Utilities,True,37.76840019226074,37.09575004577637,36.688099994659424
FTAI,13327292416.0,Industrials,True,112.92229965209961,99.94744972229005,78.17879991531372
FYBR,8876779520.0,Communication Services,True,30.06660011291504,27.9169500541687,25.760449991226196
GDS,3755163904.0,Technology,True,13.847500038146972,11.452350039482116,9.31182501554489
GGAL,7086641152.0,Financial Services,True,34.74040008544922,33.928300037384034,27.844425082206726
HLNE,9050156032.0,Financial Services,True,144.91239990234374,132.67999977111816,122.37552486419678
ICUI,4316927488.0,Healthcare,True,149.099600982666,129.6738003540039,114.09055015563965
INTA,3660275712.0,Technology,True,40.02479995727539,37.64070011138916,37.54165011405945
LAMR,13661408256.0,Real Estate,True,121.32799987792968,119.58684982299805,114.7281122970581
LBTYA,7635472384.0,Communication Services,True,19.29240016937256,18.240550060272216,17.924550070762635
LBTYK,7628247040.0,Communication Services,True,19.75339988708496,18.689649925231933,18.590399961471558
LLYVA,3925353984.0,Communication Services,True,38.37280006408692,37.57530014038086,37.39082515716553
LLYVK,3928141568.0,Communication Services,True,39.258600082397464,38.6521000289917,38.43822597503662
MANH,16900194304.0,Technology,True,252.48580017089844,240.1415995788574,236.81739959716796
MELI,106654654464.0,Consumer Cyclical,True,1893.1583984375,1771.5602990722657,1679.8033972167968
META,1420114395136.0,Communication Services,True,507.1311987304687,497.56589935302736,467.4527989196777
MMSI,5795237888.0,Healthcare,True,91.51880004882813,86.87000007629395,81.12829986572265
MMYT,11908054016.0,Consumer Cyclical,True,94.5520002746582,87.1460499572754,72.14457494735717
MNDY,13968941056.0,Technology,True,245.2636004638672,233.1983497619629,218.78877517700195
NDAQ,42697433088.0,Financial Services,True,68.89480018615723,64.5878999710083,61.407350101470946
NMRK,3768396032.0,Real Estate,True,13.097399997711182,11.649050006866455,10.961975002288819
NUVL,7619140608.0,Healthcare,True,82.20950012207031,77.56670013427734,76.77979999542237
PATK,3292139264.0,Consumer Cyclical,True,126.66159942626953,118.26224952697754,111.87392490386964
PCVX,14257326080.0,Healthcare,True,89.15119995117188,80.60110095977784,73.3528005027771
PI,5679151104.0,Technology,True,165.5161996459961,162.66315032958985,134.44292510986327
PODD,16587926528.0,Healthcare,True,202.86319915771483,195.23219924926758,190.8787993621826
PRCT,4413726208.0,Healthcare,True,71.0436996459961,67.5671997833252,57.30509986877441
PYPL,78474051584.0,Financial Services,True,66.76459983825684,64.59827877044678,63.29921422958374
RDNT,5128198656.0,Healthcare,True,62.93639999389649,60.22289909362793,50.70699962615967
ROAD,3826806016.0,Industrials,True,61.793800048828125,58.68239990234375,53.35915000915527
RYTM,3227864576.0,Healthcare,True,48.18859992980957,44.310299720764164,43.586299896240234
SATS,7074573312.0,Technology,True,20.1353999710083,18.937199993133547,16.450800008773804
SBRA,4366680576.0,Real Estate,True,16.872400074005128,15.734450035095215,14.84605001926422
SFM,10583740416.0,Consumer Defensive,True,95.83419998168945,86.94340003967285,71.47397512435913
SHOO,3447115008.0,Consumer Cyclical,True,44.16339996337891,43.39539993286133,42.50645004272461
SITM,3783750400.0,Technology,True,140.65459976196288,131.2694995880127,117.15139976501465
SMTC,3460455680.0,Technology,True,36.095399932861326,35.85644996643067,29.796625003814697
TCBI,3326162432.0,Financial Services,True,65.48199981689453,62.620299911499025,61.395749988555906
TPG,21422581760.0,Financial Services,True,49.48880027770996,45.767900199890136,44.220250091552735
TSLA,761122979840.0,Consumer Cyclical,True,221.97840057373048,206.0220002746582,202.26830001831055
