symbol,cap,sector,spot_price_comparison,ma_50,ma_100,ma_200
AAON,7410881024.0,Industrials,True,81.84980041503906,75.10820007324219,68.22806678771973
ACGL,34543349760.0,Financial Services,True,87.71500015258789,83.5488998413086,81.36870002746582
ACT,4852824064.0,Financial Services,True,28.694200019836426,28.437900009155275,27.98405002593994
ALTR,7011565056.0,Technology,True,85.50260009765626,81.47565017700195,74.11250009536744
AMAT,173470515200.0,Technology,True,195.18339904785157,175.35259933471679,158.6040493774414
AMZN,1922500001792.0,Consumer Cyclical,True,173.71059936523437,161.63599960327147,147.26545013427733
ANSS,29936297984.0,Technology,True,337.7515997314453,327.7946994018555,317.9345004272461
APP,25014013952.0,Technology,True,59.40347389221191,49.67558685302734,42.72904341697693
ARCB,3493839616.0,Industrials,True,137.02260070800781,127.3994002532959,115.5112000656128
AVGO,611460775936.0,Technology,True,1288.8152514648436,1172.6418255615235,1019.0430642700195
BECN,6398230016.0,Industrials,True,89.114599609375,86.38319984436035,82.48914993286132
BOKF,5915281920.0,Financial Services,True,85.90829986572265,82.8761499786377,81.83357509613037
BZ,8520190464.0,Industrials,True,16.57509998321533,16.053049993515014,15.78767499923706
CALM,3057047552.0,Consumer Defensive,True,58.09039970397949,55.41599994659424,50.96405000686646
CART,10281532416.0,Consumer Cyclical,True,32.00299987792969,28.263149909973144,27.84190638974416
CASY,11430726656.0,Consumer Cyclical,True,297.6015008544922,288.2166506958008,272.5958250427246
CEG,59096215552.0,Utilities,True,156.7238003540039,137.25159996032716,121.38465000152588
CHRD,7632786944.0,Energy,True,164.55389923095703,162.5983494567871,160.68037490844728
CINF,18852818944.0,Financial Services,True,115.32859985351563,109.89690002441407,106.3500499343872
COOP,4977276416.0,Financial Services,True,72.65150009155273,67.74344997406006,61.232924957275394
CPRT,53764956160.0,Industrials,True,53.27119995117187,51.05870006561279,47.843475074768065
CRDO,3536066816.0,Technology,True,21.47879997253418,20.235200023651124,17.97627501010895
CRNX,3635411456.0,Healthcare,True,40.947499923706054,37.51444995880127,30.12635000705719
CROX,7765569024.0,Consumer Cyclical,True,121.88620010375976,110.37339981079101,104.10350002288818
CRVL,4075793920.0,Financial Services,True,244.58719970703126,236.50590042114257,220.02644981384276
CSGP,38578311168.0,Real Estate,True,88.10009948730469,86.14254981994628,83.75952518463134
CTAS,68387586048.0,Industrials,True,631.6993969726562,601.9692993164062,550.9362005615235
DASH,54847582208.0,Communication Services,True,125.48540023803712,112.34335006713867,96.21132488250733
DDOG,41500844032.0,Technology,True,126.67419937133789,122.48949958801269,108.9970749282837
DKNG,21367408640.0,Consumer Cyclical,True,43.16489997863769,39.68474998474121,34.521274976730346
DOCU,12288953344.0,Technology,True,55.746600036621096,54.677900047302245,50.66930004119873
DXCM,53908492288.0,Healthcare,True,126.964599609375,123.194599609375,114.57854991912842
FANG,36877860864.0,Energy,True,179.28129943847657,166.5408494567871,158.19327465057373
FCFS,5678633472.0,Financial Services,True,118.95000213623047,114.98550102233887,106.17985042572022
FCNCA,23143374848.0,Financial Services,True,1549.1377099609374,1488.7273559570312,1424.8717791748047
FORM,3673493760.0,Technology,True,42.66160011291504,41.028800048828124,37.31805002212524
