symbol,cap,sector,spot_price_comparison,ma_50,ma_100,ma_200
ABVX,5399455232.0,Healthcare,True,16.09879997253418,11.26481999874115,9.685174996852874
ACAD,3961458432.0,Healthcare,True,22.129399871826173,19.14920003890991,18.229450063705443
AEIS,5131112960.0,Industrials,True,130.92480026245119,115.8426000213623,115.66929977416993
ALNY,51947884544.0,Healthcare,True,315.04259826660154,285.68289810180664,272.299799118042
AMED,3244272896.0,Healthcare,True,96.53379959106445,94.90229965209961,93.24799995422363
APP,129993064448.0,Communication Services,True,363.58240112304685,327.71820068359375,320.4191004943848
ASND,10681158656.0,Healthcare,True,170.63610076904297,163.96887527465822,148.75466259002687
AVAV,12929932288.0,Industrials,True,226.2578012084961,184.2004006958008,181.63530017852784
AVGO,1373671915520.0,Technology,True,267.30439849853514,244.3673989868164,223.51009910583497
AVPT,3851981568.0,Technology,True,18.75629981994629,17.256049871444702,16.886474943161012
AZN,239702949888.0,Healthcare,True,71.55779968261719,71.11790008544922,70.51565008163452
BBIO,9074412544.0,Healthcare,True,41.79439987182617,38.15164985656738,33.768675031661985
BILI,9005178880.0,Communication Services,True,21.18099998474121,19.73414999961853,19.64427495956421
BPOP,7692563968.0,Financial Services,True,109.21920013427734,100.85120018005371,99.24555027008057
BSY,17480812544.0,Technology,True,52.829700241088865,47.861550102233885,47.66422515869141
BZ,8473072640.0,Communication Services,True,18.338999977111815,17.70384998321533,16.15867500305176
CAKE,3092528128.0,Consumer Cyclical,True,60.64760002136231,55.013800086975095,52.135699939727786
CASY,19429117952.0,Consumer Cyclical,True,495.5207995605469,466.08715057373047,437.4686251831055
CCEP,46164946944.0,Consumer Defensive,True,93.84919891357421,90.36059928894043,84.51249980926514
CDNS,97762590720.0,Technology,True,312.1974005126953,294.1711999511719,291.9733996582031
CEG,107013095424.0,Utilities,True,312.1874017333984,270.8266505432129,266.9466249847412
CELH,11509550080.0,Consumer Defensive,True,43.4365998840332,39.432300033569334,33.55415000915527
CINF,22856697856.0,Financial Services,True,147.74939971923828,147.5981002807617,144.47990047454834
CME,101209120768.0,Financial Services,True,276.33840026855466,271.56100021362306,253.65045021057128
COOP,11344092160.0,Financial Services,True,145.41399963378908,130.42964988708496,114.9222749710083
CRDO,18379425792.0,Technology,True,86.16519927978516,65.93019969940185,62.61909973144531
CSCO,266290216960.0,Technology,True,67.00559997558594,64.46249992370605,62.278899898529055
CSGP,40119652352.0,Real Estate,True,82.13740005493165,80.10084999084472,77.74347492218017
CTAS,88987615232.0,Industrials,True,221.53660003662108,213.21390029907226,209.66115013122558
CVLT,8047650304.0,Technology,True,176.7538000488281,169.64232818603514,166.5916143798828
CYBR,21111040000.0,Technology,True,390.2316009521484,367.1004013061523,350.17250045776365
DASH,105130885120.0,Consumer Cyclical,True,228.98290008544922,208.03905029296874,192.36687522888184
DLTR,23883169792.0,Consumer Defensive,True,101.08340026855468,88.4042000579834,79.4189499282837
EA,38958465024.0,Communication Services,True,151.14320068359376,147.95780029296876,146.66720008850098
EBAY,42250178560.0,Consumer Cyclical,True,76.93779983520508,71.93769981384277,68.35194990158081
ENSG,8712730624.0,Healthcare,True,148.87160125732422,145.64990020751952,139.27384971618653
ESLT,21256566784.0,Industrials,True,439.14660095214845,419.7643002319336,370.6071752166748
EVRG,16427346944.0,Utilities,True,67.95360046386719,67.62400001525879,65.45259996414184
FCFS,5866775040.0,Financial Services,True,130.12339950561523,126.9390998840332,118.06449993133545
FFIV,17888137216.0,Technology,True,293.87520080566406,279.88235076904294,270.1475257110596
FIVE,7365108736.0,Consumer Cyclical,True,127.67419921875,102.27279964447021,98.41744993209839
FOX,23682177024.0,Communication Services,True,50.91819999694824,49.418750038146975,47.57229999542236
FOXA,23797379072.0,Communication Services,True,55.42220001220703,53.56840000152588,51.17130004882812
FRHC,11120445440.0,Financial Services,True,157.26030029296874,151.74600059509277,138.0543209573497
FROG,4854373376.0,Technology,True,42.27560012817383,38.126400051116946,35.4113500213623
FSV,8887885824.0,Real Estate,True,179.33270050048827,177.05454940795897,176.77994964599608
FUTU,19980623872.0,Financial Services,True,128.35080017089842,113.53014999389649,104.00052509307861
FYBR,9169002496.0,Communication Services,True,36.508400192260744,36.29340000152588,35.80460000991821
GDS,6616102912.0,Technology,True,30.474699897766115,28.371849937438967,26.687024908065794
GILD,140800442368.0,Healthcare,True,110.65399993896484,107.51070007324219,104.2254748916626
HAS,10473942016.0,Consumer Cyclical,True,71.91339996337891,65.73409999847412,64.07485004425048
HOOD,91133624320.0,Financial Services,True,85.84439918518066,66.31009952545166,53.55314979553223
HWKN,3355889408.0,Basic Materials,True,144.82880096435548,129.57760040283202,124.5314501953125
IDCC,6567172608.0,Technology,True,224.56179931640625,216.0979995727539,201.28349952697755
IEF,13949614080.0,No Data,True,94.52460021972657,94.36319999694824,94.09342483520508
IESC,6935539200.0,Industrials,True,291.19300201416013,244.8741012573242,239.42055053710936
INSM,20405487616.0,Healthcare,True,92.27119979858398,82.04539993286133,77.99509994506836
INTU,216005394432.0,Technology,True,764.7054040527344,689.3457006835938,656.4349499511719
IRTC,5317477888.0,Healthcare,True,142.0758999633789,126.77464942932129,109.50094974517822
IUSG,16177645568.0,No Data,True,148.52279968261718,142.6367993927002,139.70820011138915
KTOS,9595862016.0,Industrials,True,45.99720001220703,39.30070003509522,33.52230001449585
LECO,13336902656.0,Industrials,True,211.62380004882812,201.55890029907226,197.84445037841797
LLYVA,7497275904.0,Communication Services,True,77.56580017089844,73.16120025634766,70.0908500289917
LLYVK,7494928896.0,Communication Services,True,79.05020050048829,74.45745021820068,71.54815010070801
LNT,16794552320.0,Utilities,True,62.05199981689453,61.94619979858398,61.21774995803833
LPLA,29190328320.0,Financial Services,True,378.5452008056641,354.02350036621095,340.66344970703125
META,1886114676736.0,Communication Services,True,705.1094006347656,661.2566027832031,639.2322512817383
MRCY,3104272384.0,Industrials,True,51.18419990539551,48.7635998916626,44.66709981918335
MRUS,4882320384.0,Healthcare,True,56.2639998626709,49.77479999542236,47.51397500991821
MSFT,3889629495296.0,Technology,True,488.1565985107422,444.29789978027344,432.8885498046875
NDAQ,54353649664.0,Financial Services,True,88.2388003540039,84.07240013122559,81.0740002822876
NTRS,24193925120.0,Financial Services,True,118.53019973754883,107.39109985351563,106.72524986267089
NWS,17317543936.0,Communication Services,True,33.21719985961914,32.04609996795654,31.62164999961853
NXST,5528253440.0,Communication Services,True,176.58780029296875,170.24739990234374,166.72574935913087
OLLI,8398669824.0,Consumer Defensive,True,124.1418000793457,116.83199996948242,109.70279983520508
PAYX,50448568320.0,Technology,True,149.8483999633789,148.85900024414062,146.6123496246338
PSMT,3356173056.0,Consumer Defensive,True,106.12039978027343,99.80409996032715,95.33359992980957
PTCT,4132063488.0,Healthcare,True,48.95860000610352,48.82509994506836,47.20204996109009
PTGX,3340829952.0,Healthcare,True,53.12099990844727,50.02869983673096,45.63789987564087
QQQ,217250627584.0,No Data,True,544.5764001464844,526.14419921875,513.3120989990234
RMBS,7691357184.0,Technology,True,61.997799682617185,56.70959987640381,56.29934993743896
RPRX,20873160704.0,Healthcare,True,35.0489998626709,33.76604988098145,31.171424951553345
RRR,6159910400.0,Consumer Cyclical,True,52.278199996948246,48.987800178527834,47.82312515258789
RYAAY,32670273536.0,Industrials,True,57.687000122070316,52.04970008850098,48.59265005111694
RYTM,5761838592.0,Healthcare,True,71.80599983215332,64.73810009002686,60.525700073242184
SANM,5935360512.0,Technology,True,95.19420013427734,86.3346501159668,82.58642498016357
SLNO,4587661312.0,Healthcare,True,81.46239990234375,73.5780500793457,61.78262506484985
SMCI,33541171200.0,Technology,True,47.38780029296875,41.81780017852783,38.92160017967224
SMMT,20274780160.0,Healthcare,True,23.23860008239746,23.00995008468628,21.357275047302245
SOFI,23593793536.0,Financial Services,True,17.35819995880127,14.794313983917236,14.58445698261261
SRAD,8723185664.0,Technology,True,26.709899864196778,24.625599918365477,21.289674973487855
SSNC,20536543232.0,Technology,True,81.93920028686523,80.3491000366211,79.40525020599365
STRL,7949471744.0,Industrials,True,222.63679901123047,181.7199993133545,172.72849948883058
STX,32680589312.0,Technology,True,138.84459899902345,122.51619972229004,106.57712490081786
SYM,29689862144.0,Industrials,True,39.3621000289917,30.812149963378907,29.390374975204466
TIGO,6723756544.0,Communication Services,True,37.852499923706056,34.68734992980957,30.52377498626709
TTMI,4427002880.0,Technology,True,38.93380023956299,30.558150119781494,27.281625051498413
TW,29935792128.0,Financial Services,True,139.78350036621094,139.35300086975099,135.26030029296874
ULTA,22774384640.0,Consumer Cyclical,True,470.641201171875,421.15330169677736,405.8854512023926
URBN,6745575424.0,Consumer Cyclical,True,71.38000007629394,61.595700073242185,55.33294994354248
VEON,3569821952.0,Communication Services,True,48.76040008544922,46.63740005493164,42.53684999465943
VIRT,6695277056.0,Financial Services,True,42.709199829101564,40.58819995880127,38.237799940109255
VRNA,8938080256.0,Healthcare,True,93.77779968261719,79.24634967803955,63.452399826049806
WW,3862191360.0,Consumer Cyclical,True,14.852603992521763,7.637941996008157,4.36657099865377
WWD,15331402752.0,Industrials,True,240.430400390625,212.0520002746582,194.85685043334962
WYNN,11201392640.0,Consumer Cyclical,True,97.72159973144531,90.14220001220703,89.91980014801025
