symbol,cap,sector,ma_50,ma_100,ma_200,spot_price_comparison
AAL,10333614080.0,Industrials,13.466298,12.912949000000001,11.9985745,True
ADI,137283600384.0,Technology,249.58193000000003,245.319365,230.0559325,True
AEIS,8047119360.0,Industrials,205.58079999999998,181.9675,148.7501,True
AIRR,6530077696.0,Financial Services,97.6344,95.0513,85.2133,True
ALHC,4047759616.0,Healthcare,17.9056,16.9129,16.23105,True
AMAT,204792872960.0,Technology,239.84176600000004,211.114583,187.6747915,True
APGE,4311839232.0,Healthcare,63.894299999999994,51.021750000000004,44.818025,True
APP,240159178752.0,Technology,616.6341,574.34925,449.424625,True
ARWR,9356580864.0,Healthcare,48.035056,37.056928,26.025213999999995,True
ATAT,5742425088.0,Consumer Cyclical,39.3405,38.15585,34.136175,True
BBIO,14261468160.0,Healthcare,65.7878,58.3137,48.106700000000004,True
BTSG,6768621568.0,Healthcare,33.609477999999996,29.329139,24.8293195,True
CELC,4760199680.0,Healthcare,84.2308,67.5382,39.83025,True
CENX,3349094912.0,Basic Materials,30.3101,27.44165,22.762024999999998,True
CHRW,19614304256.0,Industrials,147.5005,137.37185000000002,116.631225,True
COGT,5480152064.0,Healthcare,28.437,20.5829,13.755,True
COHR,28191305728.0,Technology,148.7277,126.01525,101.192225,True
COLB,6236116480.0,Financial Services,27.015699999999995,26.429949999999998,25.088575000000002,True
CORT,8784793600.0,Healthcare,77.86059999999999,76.641,73.28205,True
CSX,67977310208.0,Industrials,35.670294,35.003947,32.968323500000004,True
CVCO,4813351424.0,Consumer Cyclical,565.636,542.6379000000001,505.7832,True
DLTR,26490068992.0,Consumer Defensive,107.53040000000001,105.5279,96.74355,True
ESLT,25452742656.0,Industrials,488.72200000000004,486.75770000000006,448.4231,True
EWBC,15752175616.0,Financial Services,104.93,104.9142,98.65405000000001,True
EXAS,19249987584.0,Healthcare,80.4782,65.46889999999999,57.7129,True
EXPE,33934968832.0,Consumer Cyclical,245.62783799999997,228.356819,198.03155950000001,True
FIBK,3657878784.0,Financial Services,32.4458,31.9706,29.97505,True
FIVE,10005786624.0,Consumer Cyclical,160.1959,152.98425,127.354375,True
FOX,28720123904.0,Communication Services,57.946000000000005,55.819700000000005,52.61795,True
FOXA,32325828608.0,Communication Services,64.74906,61.95363,57.75221500000001,True
FROG,7623873536.0,Technology,56.8153,51.90535,44.969725,True
FSLR,28606095360.0,Energy,252.82277599999998,228.83538800000002,189.591644,True
GEHC,38052028416.0,Healthcare,77.5042,75.869,74.48205,True
GLBE,6918883328.0,Consumer Cyclical,36.9971,35.75975,35.028425,True
GPCR,3864202752.0,Healthcare,38.833778,30.148488999999998,25.6427945,True
HAS,11532896256.0,Consumer Cyclical,78.3496,78.00789999999999,71.7953,True
HST,12631093248.0,Real Estate,17.1855,16.95945,16.055075,True
HTHT,14924437504.0,Consumer Cyclical,43.1392,39.6225,37.340650000000004,True
ICLR,13532077056.0,Healthcare,175.875,174.96109999999996,163.6125,True
ILMN,20283375616.0,Healthcare,117.45369999999998,107.92765000000001,96.932825,True
INDV,4458740224.0,Healthcare,30.74214,27.05577,19.642535,True
IONS,12610167808.0,Healthcare,75.537694,64.989447,49.8344235,True
JBHT,18721533952.0,Industrials,172.58100000000002,156.4545,149.7608,True
KBWB,5592610304.0,Financial Services,78.49340000000001,77.36019999999999,71.4134,True
KLAC,164071587840.0,Technology,1171.1812,1066.6711,922.64525,True
KRYS,7049002496.0,Healthcare,208.58599999999998,181.8464,167.7225,True
LITE,24662222848.0,Technology,251.95739999999998,196.55919999999998,136.1487,True
LRCX,214624124928.0,Technology,154.34288400000003,134.16894200000002,108.57702099999999,True
LSCC,10253518848.0,Technology,70.2829,68.14865,59.562124999999995,True
MAR,83256147968.0,Consumer Cyclical,284.3470002,274.6909001,264.92990005,True
MAT,6630364160.0,Consumer Cyclical,19.436,18.5744,18.53715,True
MDB,34767302656.0,Technology,360.01945,321.104625,256.98861250000004,True
MKSI,10686393344.0,Technology,148.326,130.1574,108.36255,True
MTSI,12978392064.0,Technology,160.59029,144.722445,132.11557249999998,True
MU,296335114240.0,Technology,227.38379,184.222295,141.4173975,True
NDSN,13554445312.0,Industrials,234.21400000000003,228.43900000000002,216.47899999999998,True
NTRS,26319464448.0,Financial Services,130.0865,129.78515000000002,118.45932499999999,True
NVMI,9511208960.0,Technology,319.3404,301.0333,259.9997,True
ON,22334068736.0,Technology,51.048199999999994,50.435,48.509249999999994,True
OSIS,4488001024.0,Technology,262.1159,247.87725000000003,229.736725,True
PAAS,19164751872.0,Basic Materials,40.608900000000006,37.53955,32.023075000000006,True
PCAR,58927255552.0,Industrials,101.96860000000001,100.3708,97.65275,True
PFG,20155631616.0,Financial Services,83.89970000000001,82.07065,80.395825,True
PLTR,435873775616.0,Technology,179.89520000000002,175.41119999999998,146.9244,True
PPTA,3386841856.0,Basic Materials,24.686799999999998,21.604,17.428700000000003,True
PRAX,5750632448.0,Healthcare,191.06220000000002,119.2861,80.17365,True
QCOM,188672720896.0,Technology,171.63800000000003,165.81990000000002,158.47075,True
RDVY,18245978112.0,Financial Services,67.7257,66.75995,63.277924999999996,True
REGN,79099797504.0,Healthcare,677.8632399999999,625.49472,600.8681099999999,True
RGLD,15008916480.0,Basic Materials,193.846292,187.89974600000002,178.990373,True
RIVN,26600509440.0,Consumer Cyclical,15.502036,14.487518,13.823109000000002,True
RKLB,33790212096.0,Industrials,54.843680000000006,51.40603999999999,39.438919999999996,True
ROIV,15471210496.0,Healthcare,19.902354,16.621077,13.7622385,True
ROKU,16471780352.0,Communication Services,100.1966,97.40289999999999,86.0186,True
ROST,59254472704.0,Consumer Cyclical,166.9468,157.5474,146.5929,True
RVMD,14813458432.0,Healthcare,66.098,53.44969999999999,45.8535,True
RYAAY,15190313984.0,Industrials,64.5536,62.999900000000004,57.45485000000001,True
RYTM,7522822144.0,Healthcare,106.43695,102.19777500000001,83.22238749999998,True
SATS,30490636288.0,Technology,78.38589999999999,67.25475,45.831525,True
SHOP,219926396928.0,Technology,159.708776,152.643688,128.326844,True
SITM,9709303808.0,Technology,305.81940000000003,279.8971,231.78654999999998,True
SMTC,6242347520.0,Technology,70.33751,64.512055,51.6114775,True
SOXX,17429749760.0,Financial Services,294.98440000000005,275.74940000000004,242.4903,True
SRRK,4492881408.0,Healthcare,36.3714,35.2265,34.23465,True
STLD,25701410816.0,Basic Materials,158.80574199999998,145.806271,136.9655855,True
STX,62940127232.0,Technology,259.26919999999996,224.482,167.3598,True
TER,31063033856.0,Technology,171.782,146.2038,115.3327,True
TSEM,13048283136.0,Technology,96.070202,78.420501,59.20035049999999,True
TSLA,1542519652352.0,Consumer Cyclical,439.69339999999994,406.4658,351.09945,True
TSLL,6876647424.0,Financial Services,19.615802,17.527001,14.340750499999999,True
UAL,36562935808.0,Industrials,99.9292,99.87800000000001,88.3338,True
ULTA,27079456768.0,Consumer Cyclical,540.28705,534.060425,476.8094125,True
UTHR,22756466688.0,Healthcare,462.4892998,415.62094989999997,358.13852495,True
VERA,3194030080.0,Healthcare,33.795,29.0025,26.1934,True
VIAV,3962895616.0,Technology,16.3365,13.948550000000001,11.998825,True
VTWO,14109181952.0,Financial Services,99.20224,97.05131999999999,90.17976,True
WBD,69829468160.0,Communication Services,23.258699999999997,19.06815,14.623425,True
WDC,62585978880.0,Technology,151.5599,122.76664999999998,86.841075,True
WFRD,5584225792.0,Energy,72.6225,67.23275,58.434325,True
WWD,17951039488.0,Industrials,273.0544,260.09860000000003,235.68134999999998,True
WYNN,13367479296.0,Consumer Cyclical,123.4082,121.5738,105.75914999999999,True
ZM,27088381952.0,Technology,84.148838,81.801719,79.2133595,True
