symbol,cap,sector,ma_50,ma_100,ma_200,spot_price_comparison
AAOI,3955112448.0,Technology,39.8225,34.29395,28.781975000000003,True
AAXJ,3700339712.0,Financial Services,98.56290000000001,95.88515,90.00102499999998,True
ACGL,35638267904.0,Financial Services,95.90100000000001,93.11370000000001,91.90539999999999,True
ACMR,4426195968.0,Technology,52.4404,44.5338,36.2433,True
ACWI,27099117568.0,Financial Services,144.4691,142.27365,136.14532499999999,True
ACWX,8806036480.0,Financial Services,70.113,68.1182,64.85015,True
ADI,176818995200.0,Technology,305.72720000000004,275.3947,255.16775,True
AEIS,12909706240.0,Industrials,256.016,228.623,184.77200000000002,True
AEP,70752624640.0,Utilities,119.56909999999999,119.27224999999999,113.111075,True
AIRR,8732046336.0,Financial Services,110.11980000000001,103.7737,94.6234,True
ALM,4373135360.0,Basic Materials,11.011,9.0486,7.392625,True
AMAT,311187243008.0,Technology,309.03159999999997,272.1778,224.80960000000002,True
AMGN,206820753408.0,Healthcare,345.3368,330.06800000000004,308.5965,True
APA,9859911680.0,Energy,25.9936,25.0418,22.60145,True
ASML,591731556352.0,Technology,1293.1580000000001,1165.9895999999999,972.9135500000001,True
ASND,14386624512.0,Healthcare,218.1246,211.9766,196.00345000000002,True
ASO,3966263808.0,Consumer Cyclical,56.0194,52.4264,50.47469999999999,True
AUGO,7170184192.0,Basic Materials,61.531400000000005,49.049499999999995,41.88754838709677,True
AZN,637786587136.0,Healthcare,178.2381,132.49285,103.28317499999999,True
BIIB,28174702592.0,Healthcare,180.9518,170.7897,151.84555,True
BKR,63833030656.0,Energy,53.2704,50.585,46.279250000000005,True
BPOP,9374150656.0,Financial Services,132.3013,124.35594999999999,119.439575,True
BTSG,7351159808.0,Healthcare,38.809274,35.741937,29.4950185,True
CAMT,7833123840.0,Technology,135.416608,124.489404,104.038402,True
CASY,25206996992.0,Consumer Cyclical,611.4823,579.77875,542.104325,True
CENX,5060917760.0,Basic Materials,45.193400000000004,37.5907,29.2696,True
CFLT,10960016384.0,Technology,30.381634000000005,26.797617,24.262858499999997,True
CGNX,9458794496.0,Technology,42.0907,41.77985,39.424175,True
CINF,25120618496.0,Financial Services,163.7094,162.1922,156.1869,True
CME,114612559872.0,Financial Services,285.0801,278.22405,275.792625,True
COCO,3146369280.0,Consumer Defensive,54.340204,49.833702,43.110001000000004,True
COGT,6058864640.0,Healthcare,37.7573,31.64945,20.754974999999998,True
COHR,42669391872.0,Technology,204.8014,173.08359999999996,133.0899,True
COKE,16445014016.0,Consumer Defensive,158.9862,151.1509,132.7789,True
COLB,7104941056.0,Financial Services,29.6194,28.1413,26.4712,True
COO,16417839104.0,Healthcare,82.15825999999998,77.59612999999999,74.825765,True
CRUS,7376554496.0,Technology,129.2749,126.46375,117.59942500000001,True
CSCO,311405510656.0,Technology,77.8118,75.61149999999999,71.2809,True
CSX,78557110272.0,Industrials,37.966128,36.766064,35.027082,True
CYTK,7785830912.0,Healthcare,64.08279999999999,63.1446,50.6507,True
DGRW,16165330944.0,Financial Services,91.1866,90.0959,87.5089,True
DLTR,26591287296.0,Consumer Defensive,127.781918,115.220259,108.5753295,True
DVY,27094239232.0,Financial Services,148.6122,144.769,140.41809999999998,True
EA,50338533376.0,Technology,202.9518,202.09760000000003,181.2877,True
EMB,16914588672.0,Financial Services,96.64035200000001,96.327576,94.48688800000002,True
EMXC,15951441920.0,Financial Services,78.0344,74.45949999999999,68.85805,True
ENSG,12131333120.0,Healthcare,185.11379999999997,182.7845,169.4025,True
ENTG,20784871424.0,Technology,109.67219999999999,98.26469999999999,90.23535,True
ESGE,6323742720.0,Financial Services,46.7635,45.47975,42.612925000000004,True
ESGU,15853129728.0,Financial Services,149.8392,148.685,142.6702,True
ESLT,35094286336.0,Industrials,661.0086,574.0317,512.1953,True
EUFN,4894674944.0,Financial Services,37.463802,35.839301,34.2133005,True
EWBC,15851635712.0,Financial Services,116.081138,110.012169,105.7029845,True
EXAS,19722547200.0,Healthcare,102.3654,88.79639999999999,70.24195,True
EXEL,12117328896.0,Healthcare,43.82299999999999,42.259499999999996,41.631099999999996,True
FANG,47881359360.0,Energy,157.12,152.05280000000002,147.10235,True
FCNCA,24506832896.0,Financial Services,2105.0898,1963.7969,1949.82835,True
FER,52074024960.0,Industrials,68.4608,65.97089999999999,59.6808,True
FITB,33619591168.0,Financial Services,50.3415,46.67815,44.403775,True
FIVE,12130697216.0,Consumer Cyclical,196.70965399999997,176.807827,155.0641635,True
FLEX,24250517504.0,Technology,63.933064,62.612931999999994,56.249716,True
FORM,8202083840.0,Technology,74.2882,61.645199999999996,47.04005,True
FTAI,31156690944.0,Industrials,245.42600000000002,207.3384,171.2123,True
FTSM,6259912704.0,Financial Services,60.0127,60.00605,59.983025,True
GDS,8674989056.0,Technology,41.381499999999996,37.85705,35.199975,True
GEHC,38059663360.0,Healthcare,82.44060000000002,79.51939999999999,76.6067,True
GFS,26556028928.0,Technology,41.59439999999999,38.4911,37.472,True
GILD,182957244416.0,Healthcare,134.2238,127.81120000000001,119.67215,True
GRID,3763919616.0,Financial Services,162.3233,157.90135,148.818175,True
HAS,13879556096.0,Consumer Cyclical,90.01960000000001,83.8074,78.96695,True
HOLX,16819270656.0,Healthcare,74.954746,73.84607299999999,69.2704365,True
HSAI,3499033600.0,Consumer Cyclical,25.2656,23.4778,23.1467,True
HSIC,10067701760.0,Healthcare,77.6182,73.21780000000001,71.58409999999999,True
HST,13537158144.0,Real Estate,18.838800000000003,17.9009,17.057100000000002,True
HTHT,16786372608.0,Consumer Cyclical,50.055178,46.005888999999996,40.567294499999996,True
HUT,6436822528.0,Financial Services,53.62519999999999,48.830299999999994,35.6864,True
HWC,5705759232.0,Financial Services,68.2354,63.8605,61.549099999999996,True
HYMC,4116813568.0,Basic Materials,33.444199999999995,21.1642,12.618450000000001,True
IBB,8574690304.0,Financial Services,172.46539999999996,166.6022,149.46445,True
IESC,10140876800.0,Industrials,444.5471,421.83765,369.858625,True
IGF,9444751360.0,Financial Services,63.7943,62.78965,61.149725,True
