symbol,cap,sector,spot_price_comparison,ma_50,ma_100,ma_200
ACGL,38591070208.0,Financial Services,True,98.68580062866211,97.37745056152343,90.19472522735596
ACIW,4982196224.0,Technology,True,41.04460014343262,37.64894994735718,33.50342495918274
ACT,5299959808.0,Financial Services,True,32.00579998016357,31.286249980926513,29.743374996185302
ADMA,4167524096.0,Healthcare,True,12.603699951171874,10.105205984115601,7.456052994728088
ADP,107502919680.0,Technology,True,249.01090087890626,247.429200592041,242.83880043029785
AEP,51865735168.0,Utilities,True,92.44419982910156,89.86499984741211,85.16402492523193
AGYS,3014022656.0,Technology,True,103.8211994934082,95.72789985656738,89.39907493591309
ALNY,35818299392.0,Healthcare,True,232.66979919433595,191.07939910888672,180.39874923706054
APP,29106403328.0,Technology,True,80.00970016479492,78.35805000305176,62.72584341049194
ARGX,31389769728.0,Healthcare,True,460.3570983886719,418.82729064941407,417.1631207275391
ASTS,9126771712.0,Technology,True,15.298699932098389,9.430349967479707,6.715749981403351
AVT,4841781760.0,Technology,True,52.51609992980957,51.620250091552734,49.39557514190674
AXON,28027109376.0,Industrials,True,311.2864709472656,306.10228546142577,282.75611778259275
AXSM,4176737280.0,Healthcare,True,81.64229995727538,77.71265007019043,77.52232488632202
AZN,264631074816.0,Healthcare,True,79.56899978637695,76.66399986267089,71.08897485733033
CALM,3473908480.0,Consumer Defensive,True,64.85109992980956,62.08404991149902,58.28902494430542
CASY,13980829696.0,Consumer Cyclical,True,373.41459899902344,348.22375,316.5497500610352
CCEP,35471740928.0,Consumer Defensive,True,73.97900039672851,72.61439994812012,69.3692999458313
CHKP,20815273984.0,Technology,True,170.89699951171875,163.1981999206543,158.57639991760254
CHRW,11700152320.0,Industrials,True,90.42100036621093,84.03255012512207,82.24517486572266
CIGI,7124527616.0,Real Estate,True,123.24159942626953,117.80129997253418,116.12395004272462
CINF,20459628544.0,Financial Services,True,121.5997996520996,119.89009979248047,114.02264987945557
CLBT,3482022400.0,Technology,True,12.710399990081788,11.836600027084351,10.582100007534027
COKE,11169954816.0,Consumer Defensive,True,1117.4997985839843,1004.5673004150391,914.7851510620117
COOP,5820952576.0,Financial Services,True,84.89960006713868,82.39790008544922,74.27127508163453
COST,388046684160.0,Consumer Defensive,True,848.2942004394531,802.3499011230468,736.5742007446289
CRDO,5266097152.0,Technology,True,29.176800003051756,24.59409999847412,22.15020001411438
CRUS,7489051136.0,Technology,True,129.652900390625,114.12774993896484,98.42067489624023
CRVL,5412259840.0,Financial Services,True,275.52020080566405,262.23130111694337,247.27660079956055
CSWI,4804422144.0,Industrials,True,284.88204193115234,263.80622131347656,235.3339608001709
CTAS,78123433984.0,Industrials,True,730.2052978515625,703.981298828125,646.7108494567871
CVLT,6563989504.0,Technology,True,128.62330032348632,116.33085014343261,99.8977250289917
CYBR,12224107520.0,Technology,True,262.4332015991211,252.668650970459,239.70477523803712
DORM,3284382208.0,Consumer Cyclical,True,96.9188005065918,94.35435043334961,87.80145023345948
DYN,4620453888.0,Healthcare,True,39.10660007476807,33.424850025177,25.54512501001358
EBAY,27670065152.0,Consumer Cyclical,True,54.232800064086916,52.97665004730224,48.29589996337891
ENSG,8141558272.0,Healthcare,True,131.82339935302736,125.41834968566894,120.11347476959229
ERIE,24460169216.0,Financial Services,True,393.7826025390625,390.76165161132815,365.377751159668
EVRG,13367458816.0,Utilities,True,55.37779983520508,54.32454986572266,52.673399925231934
EXEL,7577719296.0,Healthcare,True,23.249699897766114,22.765449981689454,22.44987497329712
EXLS,5715350528.0,Technology,True,32.537799987792965,31.346599979400636,30.720850048065184
FCNCA,28936761344.0,Financial Services,True,1824.20419921875,1750.331700439453,1611.3347772216796
FLEX,12557370368.0,Technology,True,30.476900024414064,30.000649948120117,28.289149951934814
FOX,17666371584.0,Communication Services,True,33.727299766540526,31.732699851989747,29.84287491798401
FOXA,17706457088.0,Communication Services,True,36.207399978637696,34.21425001144409,32.217974996566774
FRPT,6186430976.0,Consumer Defensive,True,126.41159957885742,121.87984970092774,104.42499977111817
FTAI,11667385344.0,Industrials,True,101.19149978637695,88.24779983520507,68.95722490310669
FTDR,3628941056.0,Consumer Cyclical,True,38.137199783325194,35.72309993743897,34.58979995727539
FYBR,7240338432.0,Communication Services,True,26.783600158691407,25.753200073242187,24.37432496070862
HALO,7719123968.0,Healthcare,True,53.50749992370606,47.57014991760254,42.70962503433228
HAS,9164616704.0,Consumer Cyclical,True,60.94519981384278,60.05079978942871,54.737099971771244
HLNE,7752410112.0,Financial Services,True,131.31699996948242,123.71779975891113,115.62732490539551
HOLX,18978945024.0,Healthcare,True,77.16939971923829,76.44789978027343,74.57216014862061
ICUI,3763938816.0,Healthcare,True,126.19020065307618,114.1008000946045,105.00555007934571
IDCC,3398805504.0,Technology,True,124.06099960327148,113.98861000061035,108.65259265899658
IESC,3332163840.0,Industrials,True,146.99139923095703,144.3510492706299,115.12074974060059
INSM,12996938752.0,Healthcare,True,70.77659957885743,50.66539974212647,39.0310998249054
INTU,186505379840.0,Technology,True,631.16759765625,627.799951171875,619.0830001831055
ISRG,172719800320.0,Healthcare,True,443.7952996826172,416.11979919433594,382.7442498779297
JJSF,3343789824.0,Consumer Defensive,True,166.78280151367187,157.77215072631836,157.61272537231446
KDP,48364949504.0,Consumer Defensive,True,33.82110023498535,33.293100147247316,32.30144998550415
KLAC,108794855424.0,Technology,True,804.7057971191406,758.9891491699219,680.7241255187988
LIN,218140082176.0,Basic Materials,True,442.9434033203125,442.1664013671875,431.6222003173828
LNT,14789789696.0,Utilities,True,53.461100006103514,51.83895004272461,50.71673295974731
MANH,15692424192.0,Technology,True,241.3285989379883,233.29959915161132,231.63159934997557
MELI,101637644288.0,Consumer Cyclical,True,1700.1521997070313,1634.4643981933593,1613.5662469482422
META,1336782094336.0,Communication Services,True,500.72180114746095,490.6683013916016,444.86989959716794
MGEE,3152548608.0,Utilities,True,80.86599945068359,79.7854997253418,75.49857475280761
MMSI,5263276544.0,Healthcare,True,85.8765998840332,81.59759979248047,78.3059997177124
MNDY,13314543616.0,Technology,True,232.75829986572265,219.7261492919922,207.38747509002687
MORN,13430147072.0,Financial Services,True,303.10980041503905,300.5603500366211,291.5660447692871
MPWR,44265353216.0,Technology,True,828.3245520019532,760.7390765380859,692.3951124572754
NBIX,14867706880.0,Healthcare,True,142.25999969482422,140.04634979248047,134.3337996673584
NCNO,3922062848.0,Technology,True,31.901999855041502,31.69849998474121,31.27534999847412
NDAQ,40065122304.0,Financial Services,True,63.30720016479492,62.154900016784666,59.25325012207031
NFLX,299402657792.0,Communication Services,True,653.7678015136719,632.4636016845703,577.3662261962891
NTAP,27093467136.0,Technology,True,126.60699981689453,117.13720016479492,102.94424983978271
NTRA,15022912512.0,Healthcare,True,109.30949996948242,103.96910026550293,85.16975025177003
NVMI,6723637248.0,Technology,True,221.70890014648438,204.3162498474121,173.7269998550415
NWE,3249539328.0,Utilities,True,51.30030014038086,51.01035015106201,50.32047515869141
ORLY,65504677888.0,Consumer Cyclical,True,1065.483604736328,1053.3008038330079,1033.6932275390625
