symbol,cap,sector,spot_price_comparison,ma_50,ma_100,ma_200
ACIW,3975615488.0,Technology,True,33.331299781799316,31.914149856567384,28.021374940872192
ADI,107512856576.0,Technology,True,197.50599975585936,194.85250015258788,186.48545066833495
AMKR,8183921152.0,Technology,True,31.75919990539551,31.74270004272461,28.61585000038147
APP,27278553088.0,Technology,True,72.6021996307373,60.16313671112061,49.65496834754944
AVAV,5448759808.0,Industrials,True,159.805,143.48479972839357,128.8096000289917
AVGO,650948968448.0,Technology,True,1310.3954956054688,1261.7494750976562,1081.8119381713868
AVT,4851156992.0,Technology,True,48.92660041809082,47.919900283813476,47.76395011901855
AZPN,14085708800.0,Technology,True,204.295400390625,200.92635009765624,196.66447509765624
BPMC,6510905344.0,Healthcare,True,94.46419998168945,89.74349983215332,73.72942497253418
BZ,9966442496.0,Industrials,True,19.373900108337402,17.13540005683899,16.332400026321412
CAMT,4417497600.0,Technology,True,82.49129959106445,79.8974494934082,68.77007486343383
CEG,67100925952.0,Utilities,True,188.56639953613282,159.43949966430665,136.1541997528076
CELH,22196303872.0,Consumer Defensive,True,81.9615998840332,71.5207498550415,63.82615827560425
CFLT,10167541760.0,Technology,True,29.872899894714354,28.417599906921385,27.997074909210205
CRNX,3984770560.0,Healthcare,True,45.12900001525879,41.49054996490479,34.062999997138974
CROX,8579995136.0,Consumer Cyclical,True,132.16890045166016,119.25355010986328,106.21502502441406
CRUS,6040719872.0,Technology,True,92.2393992614746,88.56769950866699,82.01279975891113
CRVL,4639222272.0,Financial Services,True,246.7506008911133,243.28610107421875,226.44665031433107
CRWD,84183359488.0,Technology,True,314.71459899902345,305.7068989562988,245.9828493499756
CVLT,4772612608.0,Technology,True,101.00340026855469,94.03100006103516,82.00030006408691
FORM,4381712384.0,Technology,True,46.69960014343262,43.91040004730225,39.402100048065186
FRPT,6086081536.0,Consumer Defensive,True,112.60329986572266,102.00280006408691,85.9674998664856
FSLR,20953276416.0,Technology,True,173.94099914550782,164.29709991455078,164.02654975891113
FULT,3122653952.0,Financial Services,True,15.824599952697755,15.808450002670288,14.678974995613098
FYBR,6695990784.0,Communication Services,True,24.12279998779297,23.89824993133545,21.07347493171692
GGAL,6741058560.0,Financial Services,True,29.104200057983398,24.241250066757203,19.503225026130675
GOGL,3077265664.0,Industrials,True,13.541800003051758,12.220900020599366,10.07690000295639
GOOG,2207275024384.0,Communication Services,True,158.29899963378907,150.9060496520996,142.66072494506835
GOOGL,2207879528448.0,Communication Services,True,156.8841995239258,149.52259994506835,141.41815021514893
HCP,6641615360.0,Technology,True,28.480199928283692,25.94074993133545,24.79242495536804
HOOD,17515200512.0,Financial Services,True,17.95419990539551,15.315949954986571,12.685099980831147
ITRI,5000911360.0,Technology,True,94.92160018920899,86.16215019226074,75.51927507400512
KLAC,103289077760.0,Technology,True,693.6039025878906,657.8946520996094,579.854225769043
LIVN,3349282560.0,Healthcare,True,56.194399490356446,53.84669979095459,52.472099800109866
LOPE,4360839168.0,Consumer Defensive,True,134.86780044555664,132.5511001586914,127.71930000305176
MCHP,52001533952.0,Technology,True,89.42279998779297,87.60067489624024,84.06653743743897
MEOH,3699237120.0,Basic Materials,True,47.49780029296875,46.33010025024414,44.65455011367798
